Date/Time, 2021-01-19_11:17
10,57.60
20,49.23
30,53.14
50,54.90
40,56.80
10,54.80
20,58.32
40,56.65
30,51.88
10,58.30
50,49.50
20,56.57
30,57.20
50,53.02
40,57.84
10,50.26
30,57.07
20,57.45
40,57.48
50,53.00
10,58.47
20,55.35
30,54.10
40,52.78
10,52.76
50,54.57
20,48.22
40,56.96
50,56.55
30,57.77
30,57.78
20,49.11
10,58.15
40,57.22
10,52.44
50,56.43
30,55.69
20,58.08
40,49.96
10,49.45
50,56.53
20,55.55
40,56.02
30,57.54
50,58.27
10,51.27
20,56.03
30,51.04
40,54.41
50,57.57
10,58.26
20,47.66
30,53.36
40,53.73
10,50.50
50,55.30
20,55.10
30,57.27
40,50.46
50,57.70
20,58.03
30,56.28
10,57.44
10,38.96
40,57.62
50,56.51
20,49.12
30,51.37
40,48.71
50,57.22
10,49.31
20,52.88
30,57.67
10,44.88
40,57.96
50,57.04
30,53.69
20,58.10
40,56.78
50,55.06
10,53.72
20,58.10
30,52.67
40,52.58
50,55.49
10,50.50
20,48.50
30,58.46
40,55.82
50,53.70
10,58.42
20,57.49
30,57.09
40,57.82
50,57.56
10,58.52
20,58.24
30,52.08
40,55.21
50,57.41
10,51.72
20,52.99
30,58.57
40,52.31
50,57.28
10,57.20
20,49.35
30,57.72
40,57.59
10,51.12
50,55.21
20,48.60
30,57.88
40,55.58
50,57.26
10,58.39
20,57.47
30,57.07
40,57.41
50,56.56
10,49.13
20,50.86
30,54.84
40,57.14
50,51.42
10,53.67
20,56.53
30,56.08
40,54.41
50,52.62
10,51.71
20,49.93
30,54.42
40,55.34
50,56.74
10,57.93
20,51.92
30,53.16
40,48.79
50,50.39
10,51.00
20,58.02
30,49.08
40,56.03
50,57.08
10,58.11
20,62.35
30,49.57
40,53.37
50,56.36
10,58.08
20,55.52
30,57.19
40,55.57
50,58.15
10,51.76
20,57.41
30,56.46
40,54.76
50,57.76
10,58.10
20,48.50
30,48.42
40,54.63
50,57.43
10,57.26
20,48.53
30,51.71
40,57.89
50,58.04
10,43.66
20,58.67
30,57.89
40,57.15
50,51.61
20,58.16
10,56.21
30,54.67
40,57.20
50,53.92
10,57.80
30,51.15
20,56.86
40,59.28
50,54.69
10,54.46
20,50.11
30,56.18
40,47.38
50,57.03
10,54.90
20,55.45
30,57.35
50,57.72
40,56.66
10,58.91
20,57.54
30,53.97
40,55.68
50,54.75
10,57.97
20,42.74
30,58.62
40,55.73
50,53.21
20,56.04
10,50.76
30,57.90
40,56.36
50,56.24
10,57.82
20,54.78
30,56.93
40,57.97
50,57.90
10,49.54
20,54.86
30,58.93
40,54.73
50,49.75
10,49.15
20,57.66
30,45.05
40,56.93
50,53.88
10,51.11
20,58.49
30,55.91
40,57.37
50,57.39
10,54.72
20,49.51
30,56.48
40,56.64
50,51.90
10,49.88
20,58.05
30,47.78
40,51.26
50,56.21
10,48.28
20,58.14
30,51.18
40,54.32
50,54.38
10,50.67
20,56.93
30,49.09
40,49.65
50,51.91
10,50.20
20,49.83
30,58.18
40,55.64
50,53.55
10,51.62
20,57.66
30,54.23
40,55.85
50,56.82
10,58.60
20,50.05
30,51.40
40,55.12
50,57.44
10,55.96
20,59.52
30,49.89
40,57.51
50,54.02
10,57.20
20,53.85
30,50.62
40,57.83
50,57.39
10,41.34
20,57.87
30,56.26
40,58.13
50,51.55
10,58.62
20,56.61
30,55.97
40,55.04
50,56.45
10,58.92
20,55.58
30,52.64
40,57.31
50,55.17
10,48.91
20,51.14
30,58.12
40,52.92
50,57.39
10,51.99
20,56.42
30,52.34
40,57.22
50,55.37
10,51.50
20,55.05
30,55.25
40,53.71
50,57.10
10,57.15
20,53.25
30,57.40
40,58.27
50,55.45
10,54.44
20,55.05
30,47.62
40,49.09
50,56.88
10,52.91
20,50.85
30,55.76
40,56.06
50,53.16
10,48.80
20,57.14
30,50.00
40,57.71
50,50.65
10,59.15
20,57.65
30,58.00
40,57.30
50,57.75
10,58.70
20,56.63
30,56.47
40,53.38
50,57.28
10,57.36
