Date/Time, 2021-01-19_05:09
20,92.51
10,90.00
30,94.59
50,95.52
10,87.31
40,94.60
30,93.56
20,92.12
40,93.93
10,91.35
20,91.38
50,93.31
40,90.60
30,94.28
50,90.88
10,94.30
30,87.88
20,88.71
50,94.50
40,94.13
10,93.39
20,93.36
30,90.27
40,86.88
10,89.26
50,92.79
20,87.65
40,95.71
30,92.57
50,93.75
10,82.17
20,93.51
30,95.11
50,92.75
40,93.95
10,90.55
20,95.49
30,93.96
40,86.80
10,89.97
50,91.18
20,86.80
30,88.30
40,87.85
50,95.27
20,93.15
10,85.88
30,95.21
40,89.37
50,87.85
10,85.97
20,87.91
30,93.73
40,92.00
50,92.82
10,85.84
20,92.44
30,92.18
40,93.60
50,92.41
10,90.43
20,84.48
30,91.75
40,92.19
50,89.27
10,79.78
20,93.99
30,86.24
40,88.01
50,90.60
10,95.57
20,94.31
30,92.84
40,94.24
50,95.05
10,94.04
20,95.09
30,91.95
40,92.61
50,92.30
10,92.67
20,85.35
30,87.39
40,95.20
50,94.24
10,92.66
20,94.86
30,92.58
40,90.83
50,93.45
10,91.59
20,85.23
30,95.63
50,93.49
40,95.18
10,94.09
20,90.33
30,91.35
40,95.38
50,92.62
10,87.52
20,90.68
30,93.24
40,87.33
50,86.64
10,82.90
20,94.45
30,94.72
40,92.77
50,92.29
10,88.81
20,86.53
30,90.39
40,88.44
50,93.40
10,91.72
20,79.85
40,89.68
30,94.07
50,92.35
10,89.87
20,91.03
30,94.89
50,90.60
40,91.00
10,87.13
20,91.22
30,92.64
40,94.37
50,94.12
10,90.39
20,94.78
30,95.19
40,87.89
50,91.70
10,81.44
20,84.35
30,93.47
40,93.22
50,92.53
10,83.80
20,91.07
30,94.53
40,91.00
50,87.25
10,90.14
20,91.10
30,86.09
40,87.11
50,95.17
10,86.09
20,95.15
30,93.68
40,91.16
50,92.59
10,94.01
20,92.64
30,92.17
50,86.12
40,92.85
10,91.59
20,87.89
30,92.92
40,90.53
10,83.91
50,90.94
20,85.01
50,93.40
40,89.17
30,94.39
10,93.11
20,93.18
30,93.33
40,91.41
50,92.41
10,92.45
30,94.44
20,90.16
40,91.76
50,91.26
10,87.18
20,90.06
30,91.26
40,95.95
50,93.20
10,88.47
20,92.89
30,94.57
50,90.02
40,94.22
10,93.40
30,95.12
20,86.33
40,92.35
10,94.24
50,87.69
20,95.07
30,91.77
40,95.26
50,94.76
10,90.69
20,90.19
30,91.77
40,86.84
50,91.60
10,78.50
30,93.18
20,93.47
40,95.98
10,84.41
50,93.67
20,93.30
40,88.10
30,86.34
50,93.69
10,86.26
20,89.84
30,94.61
50,90.24
40,91.04
10,89.76
30,93.67
20,92.72
40,94.86
50,94.11
10,85.56
20,91.99
30,94.39
40,93.29
50,90.47
10,92.00
20,91.08
30,86.49
40,86.00
50,93.68
10,86.94
20,94.01
30,95.60
40,92.73
50,92.63
10,87.36
20,91.19
30,86.48
40,89.44
50,95.32
10,92.91
20,93.95
30,95.23
40,92.73
50,92.17
10,84.49
20,91.10
30,86.28
40,92.08
50,91.76
10,91.57
20,92.45
30,95.47
40,94.81
50,94.02
10,74.92
20,93.98
30,93.65
40,93.63
50,95.07
10,91.29
20,87.29
30,91.66
40,94.98
