Date/Time, 2021-01-19_07:31
10,83.28
20,81.85
30,84.64
40,83.76
50,90.10
10,77.42
20,84.72
30,84.56
40,84.53
50,84.38
10,80.04
20,82.35
30,84.30
40,74.85
50,82.27
10,84.36
20,83.04
30,83.62
40,79.87
50,83.84
10,89.17
20,84.33
30,84.40
40,84.03
50,84.28
10,76.13
20,75.97
30,83.59
40,91.54
50,82.99
10,79.50
20,84.33
30,88.69
50,74.49
40,83.95
10,85.10
20,93.35
30,85.34
40,81.40
50,84.74
10,84.16
20,77.77
30,81.92
40,78.96
50,86.42
10,76.75
20,84.51
30,84.36
40,84.24
50,83.92
10,84.64
20,67.15
30,73.69
40,75.69
50,83.58
10,83.73
20,83.83
30,82.54
40,83.87
50,81.08
10,83.72
20,79.15
30,84.36
40,82.11
50,83.72
10,73.29
20,83.66
30,83.31
40,84.18
50,83.69
10,93.82
20,80.51
30,86.56
40,81.90
50,81.96
10,82.03
20,84.29
30,82.13
40,84.31
50,83.49
10,89.47
20,73.32
30,83.62
40,87.23
50,84.61
10,83.46
20,84.83
30,83.83
40,79.04
50,76.32
10,84.78
20,77.42
30,87.58
40,84.52
50,82.03
10,85.12
20,84.86
30,76.09
40,92.56
50,84.84
10,84.81
20,81.08
30,82.03
40,84.08
50,84.05
10,75.02
20,85.22
30,84.23
40,83.61
50,82.73
10,80.24
20,84.07
30,82.34
40,82.73
50,75.10
10,79.81
20,75.04
30,78.61
40,83.48
50,83.24
20,82.30
10,82.00
30,84.08
40,84.18
50,83.99
10,78.83
20,83.90
30,84.90
40,81.88
50,84.08
10,83.95
20,92.50
30,75.91
40,84.04
50,83.30
10,74.13
20,75.34
40,83.89
30,83.17
50,84.36
20,82.42
10,76.57
30,83.60
40,84.22
50,76.56
10,83.08
20,82.52
30,77.84
40,83.36
50,84.94
20,85.64
10,79.16
30,84.36
40,79.92
50,84.62
20,83.61
10,90.96
30,84.06
40,83.76
50,77.40
10,79.51
20,82.60
40,79.95
30,75.86
50,82.70
10,78.63
20,63.66
40,82.38
30,84.52
50,84.10
10,82.35
20,84.46
30,84.23
50,81.61
40,84.07
10,82.51
20,83.20
30,84.32
40,84.41
50,80.82
10,85.40
20,75.70
30,84.53
40,90.84
50,76.18
10,82.53
20,84.64
30,85.94
50,75.08
40,83.71
10,85.43
20,83.53
30,90.42
40,84.65
50,82.56
10,91.39
20,83.88
30,84.21
40,89.16
50,84.71
10,84.47
20,81.22
30,74.72
40,82.57
50,80.90
10,75.34
20,82.97
30,83.52
40,86.52
50,84.47
10,82.67
20,82.61
30,82.27
40,77.60
50,76.34
10,82.45
20,84.26
30,86.95
40,83.07
50,84.43
10,83.15
20,84.45
30,81.16
40,81.32
50,84.70
10,82.01
20,83.15
30,84.73
40,70.24
50,84.48
10,91.78
20,81.54
30,82.93
40,83.61
50,85.61
10,78.83
20,84.30
30,92.93
40,81.66
50,82.43
10,77.25
20,78.84
30,84.23
40,84.08
50,86.22
10,82.83
20,82.26
30,85.57
40,84.74
50,82.57
10,82.15
20,87.58
30,83.38
40,83.90
50,84.40
10,83.25
20,80.34
30,83.73
40,76.15
50,83.00
10,76.85
20,75.67
30,86.02
40,84.72
50,84.03
10,86.78
20,75.61
30,79.00
40,87.70
50,84.12
10,77.10
20,85.79
30,84.07
40,83.72
50,75.94
20,83.93
10,75.61
30,84.08
50,83.45
40,86.17
10,77.11
20,84.01
30,84.25
40,84.74
50,76.54
10,73.48
20,83.86
40,79.38
30,83.68
50,84.37
20,82.92
10,83.32
30,78.59
40,84.20
50,83.44
10,83.98
20,71.81
30,84.43
40,83.64
50,84.21
10,81.20
30,81.28
20,73.31
40,83.93
50,84.08
10,84.50
20,83.00
30,76.29
50,84.40
40,76.95
10,76.47
20,83.96
30,83.44
50,84.21
40,83.96
10,76.03
20,78.00
40,83.84
30,83.06
50,84.29
20,82.00
10,88.10
30,91.45
40,84.33
50,84.12
10,82.22
30,83.36
20,80.32
50,83.28
40,83.99
10,84.99
20,83.81
30,83.21
40,90.68
50,80.44
10,82.98
20,84.22
30,85.60
40,78.16
50,83.19
10,75.31
20,81.40
30,76.21
40,83.46
50,88.59
10,80.75
20,83.87
30,84.89
40,91.11
50,91.13
10,85.31
20,75.83
30,85.01
40,81.97
50,85.72
10,79.01
20,85.16
30,84.46
40,75.24
50,83.52
10,76.29
20,85.05
30,84.23
40,84.09
10,68.97
50,83.22
20,84.52
30,83.77
50,81.46
40,75.82
10,77.38
20,89.59
30,81.90
40,83.14
50,77.29
10,79.88
20,80.65
30,87.26
40,83.05
50,81.96
10,89.83
20,77.56
40,76.35
30,84.13
50,83.81
20,89.75
10,77.48
30,83.74
40,84.48
50,81.28
10,81.65
20,79.60
30,81.96
40,83.16
50,83.80
10,83.77
20,77.03
30,83.84
40,85.97
50,84.59
20,91.68
10,84.71
30,82.89
50,83.81
40,83.83
10,83.67
20,78.99
30,76.66
40,78.80
50,90.48
10,82.55
20,75.51
40,84.34
30,84.25
50,83.03
20,84.48
10,79.60
30,84.13
40,83.78
50,84.25
10,76.49
20,82.25
30,80.08
40,84.05
50,72.36
10,84.95
20,83.58
40,84.21
30,81.76
50,84.09
10,83.44
20,80.16
30,85.51
40,81.25
50,84.31
10,83.04
20,83.29
30,83.61
40,83.48
50,78.16
10,82.32
20,78.95
30,86.46
40,85.24
50,84.19
20,92.13
10,81.43
30,83.03
40,83.52
50,83.99
10,83.76
20,84.77
30,83.05
40,84.35
50,84.00
10,83.12
20,92.87
30,85.39
40,81.86
50,84.06
10,72.69
20,78.75
30,87.65
40,84.34
50,83.51
10,84.73
20,88.07
30,81.86
40,84.20
50,80.72
10,83.00
20,82.53
30,83.03
40,77.61
50,84.22
10,90.20
20,84.56
30,85.04
40,83.21
50,84.08
10,82.47
20,82.00
30,80.77
40,84.35
50,84.29
10,73.81
20,74.35
30,80.53
40,84.93
10,75.53
50,82.49
20,84.19
30,84.73
40,76.25
50,84.17
10,86.65
20,76.26
30,83.17
50,83.69
40,84.59
