Date/Time, 2021-01-19_13:56
30,45.38
20,47.56
10,48.39
50,46.88
10,48.68
40,42.47
20,47.99
30,46.98
40,48.00
50,47.26
10,48.35
20,44.42
30,38.90
50,41.73
40,48.19
10,38.39
20,48.45
30,48.27
50,47.92
40,48.17
10,48.44
20,42.69
30,38.67
40,45.68
50,47.90
10,47.58
20,36.95
30,46.68
40,48.05
50,43.29
20,47.65
10,48.67
30,47.92
40,46.02
50,37.62
10,39.12
20,47.33
30,48.32
40,47.76
50,48.16
10,40.29
20,46.47
30,45.86
40,47.98
50,48.31
10,47.48
20,48.23
30,38.59
40,46.65
50,47.20
10,45.51
20,41.03
30,47.15
40,47.23
10,38.88
50,48.04
20,47.78
30,43.49
40,47.36
50,46.98
10,48.58
20,48.52
30,47.10
40,45.63
50,47.68
10,26.82
20,35.69
30,48.06
40,40.33
10,37.59
50,48.23
20,48.20
40,47.64
30,50.54
50,47.72
10,40.13
20,48.21
30,47.49
40,47.10
50,41.29
10,42.33
30,47.47
20,46.73
40,45.32
50,47.16
10,47.87
20,38.80
30,38.86
40,47.12
50,37.32
10,48.36
20,42.42
30,39.01
40,47.21
50,47.95
10,48.69
20,48.29
30,40.64
40,38.08
50,44.56
10,48.31
20,44.45
30,47.62
40,48.17
50,47.97
10,47.46
20,48.18
30,48.12
40,41.82
50,44.78
10,48.52
20,38.45
30,47.49
40,48.16
50,47.82
10,48.81
20,37.42
30,46.40
40,47.87
50,48.26
10,47.09
20,45.73
30,47.76
40,46.29
50,47.46
20,47.46
10,48.50
30,37.48
40,47.51
50,41.57
10,45.81
20,48.32
30,46.70
40,39.44
50,48.14
10,51.76
20,47.54
30,41.95
40,41.60
50,44.27
10,38.91
20,46.01
30,48.14
40,47.46
50,48.07
10,48.14
20,47.94
30,47.77
40,47.39
50,48.18
10,47.36
20,40.26
30,45.83
40,47.97
50,48.41
10,40.38
20,47.12
30,48.45
40,48.04
50,41.48
10,40.49
20,44.55
30,38.62
40,47.70
50,46.40
10,43.30
20,44.28
30,48.15
40,47.12
50,47.79
10,42.30
20,49.34
30,44.42
40,47.48
50,48.09
10,48.47
20,47.54
30,48.26
40,46.53
50,48.07
10,48.31
20,38.12
30,44.98
40,48.08
50,42.60
10,48.32
20,46.59
30,43.58
40,40.75
50,47.52
10,47.49
20,47.93
30,48.45
40,41.03
50,39.13
10,46.86
20,46.87
30,44.73
40,46.99
50,47.89
10,48.05
20,38.44
30,48.51
40,47.56
50,46.65
10,46.93
20,45.50
30,45.46
40,38.39
50,41.95
10,46.98
20,38.60
30,43.90
40,47.58
50,44.66
10,30.72
20,43.91
30,51.57
40,47.48
50,39.29
10,48.20
20,48.27
30,33.38
40,48.39
50,47.07
10,48.25
20,42.87
30,48.17
40,47.91
50,48.38
10,32.96
20,43.02
30,47.09
40,42.16
50,48.31
10,34.09
20,48.36
30,38.14
40,39.43
50,47.82
10,40.19
20,49.35
30,47.16
40,47.95
50,45.79
10,39.80
20,45.51
30,48.18
40,44.61
50,47.52
10,37.79
20,38.54
30,47.44
40,45.47
50,48.14
10,37.46
20,45.41
30,35.61
40,47.64
50,48.14
10,48.67
20,45.31
30,44.83
40,48.01
50,48.20
10,47.82
20,47.83
30,39.00
40,47.78
50,46.13
10,48.14
20,47.74
30,47.60
50,48.15
40,47.67
10,35.56
20,47.34
30,35.04
40,44.52
50,46.16
10,47.06
20,38.76
30,40.49
40,38.66
50,41.55
20,47.18
10,45.51
30,37.62
40,48.00
50,47.70
10,39.08
20,45.12
30,47.77
40,39.71
50,46.48
10,43.24
20,48.51
30,40.88
40,48.02
50,47.59
10,39.02
20,48.35
30,44.65
40,42.04
50,46.67
10,48.25
20,47.17
30,47.76
40,44.49
50,47.88
10,47.05
20,43.09
30,40.41
40,44.65
50,47.26
10,48.26
20,48.31
30,47.08
40,44.35
50,39.22
10,38.45
20,46.29
30,48.08
40,48.22
50,45.19
10,48.50
20,48.03
30,48.01
40,48.16
10,48.76
50,48.05
20,42.90
30,37.80
40,34.78
50,47.26
10,38.73
20,48.14
30,45.39
40,40.47
50,44.23
10,47.25
20,48.12
30,47.53
40,46.17
50,48.23
10,42.45
20,39.06
30,48.28
40,45.81
50,35.80
10,39.20
20,45.33
30,48.08
40,48.34
50,45.54
10,48.21
20,48.48
30,47.00
40,47.73
50,47.85
10,38.53
20,48.48
