Date/Time, 2021-01-19_07:15
20,83.23
30,85.15
10,84.22
40,84.96
10,79.39
50,91.32
20,85.54
30,84.99
40,86.65
50,84.94
20,84.56
10,82.22
30,84.95
40,75.66
50,83.60
10,84.83
20,83.85
30,84.42
40,81.76
50,84.68
10,90.11
20,84.97
30,85.06
40,84.67
50,84.86
10,77.43
20,76.60
30,84.28
40,92.95
50,84.08
10,80.94
20,84.94
30,90.30
40,85.84
50,75.88
10,86.11
20,94.00
30,87.39
40,82.94
50,85.30
10,85.26
20,80.22
30,83.52
40,80.81
50,88.64
10,77.85
20,85.05
30,86.25
40,84.83
50,84.65
10,85.14
20,67.34
30,75.97
40,76.90
50,84.54
10,84.32
20,84.56
30,84.47
40,85.67
50,82.56
10,84.52
20,79.81
30,84.94
40,83.74
50,84.42
10,75.59
20,84.41
30,84.19
40,84.90
50,84.37
10,94.35
20,83.72
30,88.44
40,83.49
50,85.48
10,83.37
20,86.23
30,84.13
40,85.00
50,84.18
10,90.74
20,74.27
30,84.57
40,88.83
50,85.20
10,84.76
20,87.09
30,84.74
40,80.27
50,78.07
10,85.27
20,78.49
30,90.06
40,85.23
50,83.52
10,85.55
20,85.81
30,77.34
40,93.44
50,85.29
10,85.32
20,82.88
30,83.56
40,84.77
50,84.68
10,75.68
20,87.56
30,85.03
50,83.57
40,84.43
10,81.54
20,84.84
30,83.55
40,83.77
50,76.59
10,81.57
20,75.66
40,84.12
30,83.00
50,84.30
10,82.99
20,83.72
30,84.96
40,84.73
50,84.67
10,80.52
20,84.73
30,85.48
40,83.09
50,84.53
10,84.64
20,93.41
40,84.65
30,77.13
50,84.31
10,75.84
20,76.35
40,84.45
30,84.05
50,84.92
20,83.57
10,77.52
30,84.46
40,84.85
50,78.26
10,84.21
30,80.07
20,83.84
40,84.09
50,85.95
10,79.15
20,87.50
30,85.79
40,81.91
50,85.28
10,91.77
20,84.38
30,84.86
40,84.49
50,79.45
10,81.49
20,83.71
30,77.55
40,82.19
50,83.90
10,80.64
20,69.85
30,85.17
40,83.12
50,84.98
10,85.29
20,86.38
30,84.78
40,84.63
50,83.13
10,84.05
20,83.93
30,85.14
40,85.08
50,82.81
10,85.82
20,76.42
30,85.26
40,92.71
50,78.13
10,83.75
20,85.02
30,88.45
40,84.88
50,75.68
10,87.13
20,84.22
30,91.85
40,85.24
50,83.78
10,92.37
20,85.12
30,84.82
40,91.22
50,85.61
10,85.31
20,81.89
30,75.77
40,83.94
50,82.99
10,75.77
20,83.93
30,84.22
40,89.84
50,84.90
10,82.72
20,83.47
30,83.34
40,78.88
50,76.85
10,83.28
20,85.25
30,89.13
40,84.19
50,85.05
10,83.96
20,84.95
30,82.92
40,84.50
50,85.19
10,83.09
20,84.16
30,85.37
40,73.30
50,85.03
10,92.14
20,83.79
30,83.99
40,84.25
50,87.08
10,80.52
20,86.13
30,93.77
40,82.60
50,83.70
10,78.90
20,80.74
30,84.84
40,84.70
50,89.43
10,85.52
20,83.17
30,86.91
40,85.53
50,83.85
10,82.49
20,89.02
30,84.17
40,84.54
50,85.10
10,83.63
20,82.34
30,84.46
40,77.42
50,84.05
10,77.15
20,76.75
30,87.76
40,85.20
50,86.12
10,87.74
20,76.20
30,80.91
40,89.56
50,84.71
10,77.88
20,86.86
30,84.96
40,84.54
50,76.87
10,76.19
20,85.15
30,84.63
40,88.50
50,84.43
10,79.26
20,84.46
30,84.87
40,85.27
50,78.56
10,74.74
20,84.74
30,84.70
40,82.06
50,84.88
10,84.15
20,84.06
30,81.92
40,84.85
50,84.18
10,84.61
20,74.76
30,85.02
40,84.30
50,84.83
10,82.27
20,76.39
30,82.84
40,84.78
50,85.15
10,85.02
20,84.52
30,77.03
40,79.82
50,85.01
10,77.52
20,84.78
30,84.23
40,84.56
50,84.87
10,76.42
20,81.28
30,84.33
40,84.57
50,84.88
10,89.44
20,83.63
30,92.65
40,84.91
50,84.69
10,84.86
20,82.13
30,84.33
40,84.80
50,85.06
10,87.52
20,84.62
30,83.99
40,92.60
50,82.08
10,83.94
20,84.77
30,88.72
40,81.01
50,84.31
10,76.50
20,83.07
30,79.22
40,84.19
50,90.54
10,82.41
20,84.44
30,85.24
40,92.21
50,92.39
10,87.66
20,76.35
30,86.99
40,83.48
50,87.53
10,80.79
20,86.29
30,87.37
40,78.77
50,84.21
10,76.56
20,85.89
30,85.78
40,84.76
50,84.70
10,70.64
20,85.18
30,84.41
40,77.04
50,82.82
10,79.53
20,90.99
30,85.10
40,84.26
50,79.82
10,81.56
20,81.52
30,89.51
40,84.46
50,83.30
10,91.44
20,79.51
30,84.91
40,77.80
50,84.66
10,78.04
20,91.64
30,84.56
40,85.13
50,82.01
10,82.33
20,84.56
30,83.38
40,84.06
50,85.72
10,84.58
20,77.61
30,84.60
40,87.73
50,85.54
10,85.11
20,92.83
30,84.01
40,84.49
50,85.31
10,84.32
20,82.00
30,76.94
40,83.72
50,92.42
10,83.50
20,76.56
30,84.90
40,85.03
50,83.93
10,81.44
20,85.11
30,84.71
40,84.52
50,85.15
10,77.04
20,83.36
30,81.93
40,84.55
50,74.17
10,85.25
20,85.05
30,82.98
40,84.86
50,84.73
10,84.25
20,82.09
30,85.82
40,83.04
50,85.61
10,83.97
20,84.00
30,84.16
40,84.50
50,81.83
10,83.96
20,81.24
30,88.21
40,87.30
50,85.00
10,84.44
20,93.13
30,84.04
40,84.29
50,84.68
10,84.44
20,85.52
30,84.53
40,85.03
50,85.08
10,83.75
20,93.58
30,85.63
40,83.56
50,84.70
10,73.34
20,80.77
30,89.80
40,85.02
50,84.40
10,85.48
20,89.63
30,82.78
40,84.90
50,83.41
10,83.65
20,83.76
30,83.98
40,79.96
50,84.79
10,91.09
20,85.47
30,86.49
40,84.07
50,84.59
10,83.73
20,83.31
30,82.45
40,84.97
50,85.08
10,75.28
20,75.64
30,81.74
40,86.57
50,83.73
10,76.70
20,84.87
30,85.21
40,78.87
50,84.80
10,87.92
20,77.58
30,84.09
40,85.82
50,84.52
