Date/Time, 2021-01-22_02:42
30,88.93
10,86.42
20,84.80
40,88.84
10,82.09
50,93.23
30,87.02
20,87.77
40,89.55
50,86.50
10,87.51
20,87.95
30,87.21
40,76.84
50,85.30
30,85.46
10,86.96
20,84.65
10,92.30
50,85.82
40,84.46
20,85.81
40,85.53
30,85.85
20,77.35
50,85.67
10,82.47
50,85.23
40,94.41
30,85.30
20,85.74
10,82.41
30,92.52
40,89.28
10,87.90
50,81.55
30,89.95
40,84.79
20,95.00
10,87.31
50,86.03
20,83.54
30,85.04
40,83.50
50,92.14
10,82.44
20,86.72
30,92.03
50,85.49
40,85.65
10,85.67
20,68.03
30,83.09
40,82.66
50,86.53
10,85.20
20,85.36
30,87.82
40,88.57
50,84.45
10,85.96
20,81.53
30,85.94
40,86.57
50,85.26
10,78.96
20,86.19
40,85.78
30,85.37
50,85.07
20,90.11
10,95.16
30,90.69
40,85.28
50,91.54
10,87.32
20,92.20
30,86.23
40,85.76
50,85.83
10,92.20
20,75.47
30,85.68
40,91.37
50,87.59
10,87.93
20,91.67
30,87.08
40,82.26
50,82.03
10,85.96
20,80.32
30,93.73
50,85.03
40,88.68
10,87.98
20,87.54
30,81.22
40,94.63
50,86.96
10,85.83
20,84.68
40,85.60
30,85.44
50,85.48
10,76.13
20,91.05
30,89.01
50,84.64
40,85.48
10,83.64
20,85.64
30,85.10
40,84.89
10,85.67
50,79.82
20,76.52
40,84.97
30,88.64
50,85.34
10,85.84
20,86.36
30,87.81
40,85.49
50,85.34
10,83.66
30,86.27
20,85.55
40,84.55
10,85.49
50,85.50
20,93.49
30,85.54
40,85.36
50,85.58
10,79.28
20,78.37
30,84.97
40,85.23
50,85.80
10,79.50
20,86.38
30,85.88
40,86.17
50,82.28
10,86.22
20,85.10
40,85.01
30,83.28
50,90.18
10,79.15
20,92.22
30,89.24
40,84.29
50,86.77
10,92.97
20,86.95
30,87.08
40,86.04
50,82.75
10,86.10
20,84.89
40,84.52
30,82.78
50,86.31
10,82.92
20,74.16
30,86.63
40,83.92
50,86.29
10,89.67
20,88.71
30,87.88
40,85.31
50,85.22
10,87.94
20,84.54
40,87.17
30,87.06
50,85.32
10,86.22
20,82.08
30,87.05
40,94.36
50,82.68
10,85.21
20,85.61
30,92.33
40,88.36
50,78.21
10,89.92
20,84.87
30,94.12
40,85.95
50,85.08
10,93.22
20,88.97
30,85.76
50,88.88
40,93.76
10,87.37
20,83.51
30,76.98
40,85.55
10,76.59
50,85.09
20,87.95
30,85.25
40,94.11
50,85.63
10,82.96
20,84.39
30,84.15
40,80.68
50,79.17
10,84.24
20,86.64
30,92.34
40,85.68
50,85.83
10,84.72
20,85.74
40,88.96
30,87.54
50,85.85
20,85.20
10,84.54
30,87.87
40,81.44
50,85.74
10,92.21
30,85.14
20,87.27
40,84.79
10,83.03
50,89.75
20,89.77
30,94.99
40,83.63
50,85.06
10,81.28
20,83.01
30,85.59
50,93.32
40,85.42
10,89.17
30,89.61
20,86.84
40,87.91
50,85.61
10,83.63
20,90.13
30,85.18
40,85.72
50,86.27
10,83.25
20,84.83
30,87.50
40,84.21
50,85.35
10,77.29
20,84.28
30,90.31
40,86.56
10,90.38
50,92.40
20,78.86
40,92.38
30,83.82
10,79.20
20,89.07
50,85.59
30,87.65
40,85.41
50,80.70
10,77.27
30,85.36
20,88.06
40,92.18
50,85.44
10,82.74
30,86.85
20,84.82
40,87.40
50,83.09
20,85.75
10,79.56
40,87.45
30,89.48
50,85.68
10,85.00
20,86.14
30,84.74
40,86.66
50,84.92
10,85.55
20,79.52
30,86.66
40,85.20
50,86.37
10,84.03
20,83.01
30,84.63
40,90.36
50,87.45
10,85.88
20,87.56
30,79.99
40,84.31
50,86.04
10,80.84
20,85.99
30,86.83
40,85.38
50,85.69
10,77.03
20,88.48
30,86.72
50,85.65
40,85.40
10,91.49
20,86.32
30,94.11
40,85.52
50,85.58
10,88.99
20,84.54
30,86.81
40,85.62
50,89.48
20,85.86
10,91.98
30,85.10
40,93.79
50,83.99
10,85.33
30,93.35
20,86.53
40,85.51
50,86.82
10,79.60
20,84.71
30,84.35
40,84.95
10,84.23
50,92.91
20,84.61
30,85.50
40,93.76
50,94.22
20,77.29
10,89.72
30,89.41
40,86.25
50,90.49
10,84.71
20,90.17
30,91.49
40,83.93
50,85.04
10,77.28
20,88.93
30,88.20
40,85.62
50,86.90
10,74.05
20,87.55
30,85.58
40,80.65
50,84.37
10,82.52
20,93.05
30,88.91
40,85.52
50,83.93
10,83.62
20,82.08
30,91.93
40,89.66
50,84.85
10,93.69
20,84.42
30,85.73
40,82.92
50,85.58
10,80.59
20,94.03
30,85.45
40,86.76
50,83.19
10,83.02
20,91.18
40,86.13
30,84.95
50,89.48
10,85.29
20,78.97
30,86.33
40,90.88
50,90.12
10,85.73
20,94.20
30,85.08
40,85.68
50,89.54
10,86.02
20,87.89
30,77.30
40,91.42
50,94.52
10,84.53
20,80.76
30,85.73
40,85.98
50,85.24
10,84.19
20,86.22
30,85.57
40,85.65
50,88.19
10,78.09
20,85.63
30,83.78
40,85.27
50,77.44
10,85.76
20,88.92
30,84.47
50,85.49
40,85.69
10,85.78
20,87.50
30,86.17
40,85.55
50,88.31
10,84.93
20,86.73
30,84.91
40,88.61
50,86.03
10,86.58
20,84.25
30,90.60
40,90.40
50,88.45
10,90.39
20,94.34
30,85.59
40,85.34
50,85.59
10,85.56
20,88.61
30,87.29
40,85.85
50,87.09
10,85.04
20,94.54
30,85.82
40,85.28
50,85.44
10,73.97
20,85.02
30,92.17
40,88.06
50,85.47
10,86.98
20,91.81
30,83.85
40,85.66
50,89.64
10,84.66
20,86.82
30,85.29
40,82.58
50,85.57
10,93.07
20,88.92
30,89.77
40,85.18
50,85.39
10,86.48
20,84.99
30,84.53
40,85.59
50,85.94
10,78.45
20,79.50
30,83.26
40,89.60
50,86.50
10,79.54
20,85.38
30,87.16
40,86.68
50,85.59
10,90.48
20,81.71
30,85.21
40,88.88
50,85.52
