Date/Time, 2021-01-22_00:04
10,82.92
20,90.83
30,91.30
40,94.09
50,96.32
10,78.29
30,93.09
20,91.61
40,93.50
50,93.64
20,86.88
10,79.79
50,94.10
30,94.11
40,94.04
20,84.67
30,93.71
10,83.23
40,93.66
50,94.91
10,85.31
20,93.30
30,91.02
40,91.63
10,80.34
50,95.58
20,86.50
40,93.88
50,94.93
30,92.04
10,69.52
20,91.82
30,93.45
10,76.47
40,91.39
50,94.11
20,90.48
40,90.81
30,90.33
50,93.58
10,82.50
20,89.20
30,89.70
40,93.47
50,92.48
20,89.85
30,92.51
10,77.97
50,93.71
10,77.92
40,93.88
30,91.12
20,86.32
40,93.45
10,77.85
20,89.00
50,93.55
40,91.41
30,92.07
50,94.85
20,89.81
10,79.08
30,90.90
40,89.44
50,91.32
10,67.58
20,85.83
30,90.33
40,92.54
20,90.56
50,94.05
10,82.95
30,90.63
40,92.87
50,93.28
10,84.51
30,89.56
20,89.01
40,92.38
10,83.59
50,94.18
20,87.09
40,92.56
30,92.22
10,89.74
20,86.00
50,95.19
50,93.46
30,89.95
40,92.81
10,82.05
30,89.44
20,84.48
40,94.02
50,93.91
10,85.36
30,91.14
20,86.63
40,92.04
10,82.39
20,90.75
50,94.17
40,92.94
30,91.14
50,93.16
20,87.63
10,77.10
30,88.14
40,94.44
50,93.88
10,80.31
20,85.54
30,89.83
40,94.52
50,91.15
10,80.92
20,88.75
40,92.11
30,92.77
50,92.11
10,82.38
20,86.87
30,94.20
50,93.15
40,93.37
10,78.68
20,87.68
30,91.72
40,94.06
50,94.19
20,87.75
10,81.04
30,92.58
40,93.52
50,95.54
10,81.12
20,85.99
30,90.73
40,94.49
50,94.66
10,80.42
20,86.91
30,92.37
40,92.22
50,92.66
10,81.73
20,89.53
40,93.46
30,91.27
50,94.79
10,83.69
20,92.52
30,90.39
40,92.70
50,93.97
10,78.34
20,88.04
30,91.46
40,92.18
50,91.75
10,82.44
20,89.06
30,89.71
40,93.77
50,91.97
10,76.31
20,88.29
30,92.81
40,92.75
50,93.89
10,78.46
20,87.65
30,91.14
40,94.42
50,94.14
10,85.82
20,89.65
30,90.70
40,92.30
50,93.75
20,89.71
10,81.67
30,89.34
50,93.13
40,94.73
10,83.16
20,88.00
30,88.52
40,92.57
50,95.12
10,85.64
20,89.31
40,94.59
30,94.50
50,94.22
20,85.83
10,86.44
30,87.80
40,94.41
50,95.91
10,78.19
20,83.71
30,89.35
40,89.93
10,84.22
50,92.72
20,87.63
30,88.60
40,94.68
50,93.39
20,85.21
10,84.25
30,88.88
40,87.57
50,92.32
10,75.39
30,92.64
20,83.90
40,92.06
50,94.42
10,80.88
20,90.09
30,88.03
40,93.49
50,95.49
20,90.79
10,82.39
30,92.35
50,93.97
40,94.23
10,75.63
20,85.44
30,93.84
40,91.23
50,94.35
10,78.58
20,85.98
30,89.60
40,94.16
50,92.74
10,69.63
20,88.49
30,92.86
40,87.57
50,94.62
10,83.62
20,84.68
30,88.06
40,93.33
50,93.11
10,74.06
20,82.51
30,91.40
40,92.93
50,93.74
10,79.17
20,89.79
30,90.81
40,93.45
50,94.36
10,59.43
20,90.41
30,93.79
40,94.51
10,81.24
50,93.08
20,91.35
30,91.32
40,90.76
50,94.56
10,73.48
20,91.86
30,89.96
40,92.91
50,95.28
10,84.32
20,92.26
30,91.63
40,91.89
50,92.98
10,72.97
20,88.79
30,92.68
40,92.80
50,93.84
10,79.36
20,86.00
30,89.85
40,94.11
50,93.72
10,73.49
20,90.96
30,90.86
40,90.88
50,94.68
10,79.88
20,88.32
30,83.72
40,93.45
50,94.63
10,80.59
20,84.21
30,92.71
40,91.59
50,93.65
10,82.41
20,87.93
30,93.89
40,94.09
50,93.90
10,82.93
20,88.96
30,91.78
40,92.24
50,95.48
10,75.03
20,86.73
30,90.55
40,92.62
50,94.95
10,80.85
20,89.14
30,90.96
40,91.53
50,92.59
10,81.33
20,88.08
30,91.64
40,94.89
50,94.67
10,87.86
20,89.84
30,90.19
40,90.91
50,94.17
10,84.59
20,91.67
30,90.06
40,91.00
