Date/Time, 2021-01-22_04:15
10,61.52
20,50.53
30,60.02
50,59.09
40,58.21
10,58.98
20,59.20
30,58.96
40,58.63
50,54.23
10,58.74
20,60.01
40,60.29
30,58.87
50,58.29
20,59.00
10,56.49
30,59.54
50,59.33
40,59.20
10,60.89
20,58.96
30,59.17
40,57.77
50,58.20
10,60.72
20,49.81
40,58.73
30,58.99
50,58.36
20,51.79
10,58.97
30,58.84
50,59.12
40,58.74
10,58.32
30,58.52
20,59.19
40,55.32
10,53.38
50,59.08
20,59.44
30,58.63
40,59.98
50,58.80
10,57.37
20,58.78
30,57.54
40,58.29
50,58.81
10,59.40
20,54.04
30,58.83
40,58.92
50,58.35
10,56.81
20,59.44
30,58.71
40,56.86
50,59.00
10,59.71
20,58.81
30,59.54
40,58.60
50,58.66
10,46.40
30,57.38
20,55.16
40,52.71
10,56.78
50,58.55
20,58.06
30,59.45
40,59.82
50,58.79
10,50.67
20,58.95
30,58.27
50,57.34
40,58.84
10,67.43
30,58.06
20,58.72
40,58.55
50,58.44
10,59.45
20,50.48
30,61.48
40,58.21
50,57.88
10,58.97
20,59.99
30,59.62
40,58.96
50,58.97
10,59.69
20,59.22
30,58.94
40,58.54
50,58.78
10,58.95
20,58.48
30,62.55
40,58.07
50,58.46
20,55.13
10,58.38
30,58.81
40,58.69
50,58.30
10,57.77
20,50.26
30,58.95
40,60.03
50,58.92
10,58.77
20,59.05
30,58.66
40,58.50
50,60.69
10,52.14
20,57.69
30,58.71
40,59.04
50,57.66
10,58.14
20,59.02
30,58.18
40,58.15
50,57.60
10,57.73
20,55.46
30,58.23
40,58.16
50,59.36
10,58.84
20,57.67
30,57.48
40,56.74
50,58.18
10,59.10
20,59.40
30,49.92
40,59.53
50,58.44
10,60.29
20,65.19
30,55.00
40,58.04
50,59.10
20,60.43
10,58.67
30,58.94
50,59.11
40,58.41
10,64.30
20,58.69
30,58.66
40,58.56
50,58.73
10,60.05
20,49.55
30,52.40
40,58.16
50,58.50
10,61.04
20,50.44
30,58.40
50,59.02
40,58.56
10,51.47
30,58.96
20,59.30
40,58.52
10,58.64
50,57.91
20,58.67
30,58.36
40,58.50
50,58.08
20,58.42
10,59.27
30,57.48
40,63.78
50,58.12
10,58.56
30,58.31
20,56.44
40,56.78
50,58.81
10,59.55
20,58.30
30,58.86
40,58.74
50,60.74
20,58.66
10,65.75
30,58.83
40,58.31
50,58.57
10,58.75
20,54.01
30,61.25
40,59.26
50,58.69
10,56.65
20,58.52
30,58.54
40,58.62
50,59.45
10,58.51
20,58.40
30,58.57
40,58.55
50,59.14
10,51.72
20,58.22
30,60.44
50,56.10
40,58.24
10,53.57
20,61.74
40,58.77
30,52.11
50,58.43
10,57.65
20,60.73
30,58.61
40,59.59
50,59.20
10,62.22
20,56.83
30,58.90
40,58.13
50,59.60
10,51.98
20,59.26
30,49.17
40,57.47
50,58.56
10,54.60
20,59.18
30,58.45
40,58.29
50,58.22
10,53.67
20,58.37
30,49.80
40,55.42
50,58.34
10,53.10
20,50.71
30,58.96
40,59.96
50,58.38
10,59.06
