Date/Time, 2021-01-22_04:58
10,48.80
20,48.46
30,47.22
40,45.08
50,48.39
10,48.91
20,49.09
30,48.20
40,48.56
50,48.28
20,48.14
10,49.62
30,43.74
50,47.58
40,48.79
10,40.03
30,48.74
20,48.85
40,48.71
50,48.47
10,49.35
30,45.94
20,47.90
40,47.45
50,48.48
10,48.38
20,38.59
30,48.16
40,48.67
50,46.38
10,49.18
30,48.68
20,48.32
40,47.70
50,40.42
10,40.83
20,48.74
30,48.73
40,48.47
50,48.71
10,46.59
20,48.35
30,47.69
40,48.56
50,49.47
10,48.30
20,48.69
30,41.28
50,48.39
40,47.97
10,49.64
30,48.19
20,43.03
40,48.23
50,48.56
20,48.47
10,39.19
30,47.37
50,48.36
40,48.19
10,48.97
20,49.11
30,48.42
40,48.34
50,48.47
10,27.99
20,37.67
30,48.53
40,45.88
50,48.73
10,43.13
20,48.65
30,49.49
40,48.68
50,48.47
10,40.32
20,48.99
30,49.16
40,48.20
50,42.71
10,47.75
20,48.75
30,48.31
40,47.22
10,48.44
50,48.23
20,39.34
30,43.01
40,48.18
50,44.75
10,49.69
20,54.79
30,39.87
40,48.51
50,48.61
10,51.11
20,49.44
30,47.15
40,39.59
10,48.66
50,48.25
20,48.24
40,48.62
30,48.95
50,48.57
10,48.42
20,48.60
30,48.74
50,46.95
40,47.70
10,48.79
30,48.64
20,40.63
40,48.64
50,48.51
10,54.36
20,47.00
30,48.23
40,48.57
50,48.70
10,48.13
20,47.33
30,48.50
40,47.83
50,48.29
10,48.79
20,48.38
30,38.77
40,48.40
10,47.52
50,43.09
20,48.74
30,48.04
40,46.09
50,48.64
20,48.32
10,49.91
30,43.81
40,43.27
50,46.49
10,44.61
30,48.53
20,48.99
40,48.40
50,48.60
10,48.89
20,50.44
30,48.36
40,48.31
50,48.71
10,48.91
20,46.84
30,48.29
50,49.10
40,48.47
10,45.76
30,48.82
20,48.29
40,48.51
50,47.71
10,46.92
20,46.73
30,39.25
40,48.43
50,48.11
10,49.09
20,46.28
30,48.59
50,48.88
40,48.61
10,40.89
20,54.51
30,47.85
40,48.38
50,48.56
10,48.85
20,49.23
30,48.71
40,47.96
50,48.57
10,49.35
20,42.97
30,46.91
50,47.48
40,48.88
10,48.68
20,48.17
30,47.68
40,41.62
50,48.43
10,48.38
20,48.52
40,47.51
30,48.88
50,44.19
10,55.56
20,48.26
30,46.88
40,48.12
50,48.45
10,48.97
20,39.00
30,49.53
40,48.51
50,48.10
10,48.06
20,48.27
30,48.29
40,44.73
50,44.01
10,48.40
20,45.26
30,47.44
40,48.77
50,47.67
10,38.48
20,46.19
30,53.64
40,48.34
50,46.00
10,48.56
20,48.76
30,39.71
40,48.80
50,48.35
10,48.64
20,49.39
30,48.64
40,48.61
50,48.86
10,39.94
20,47.09
30,48.19
40,45.32
50,48.68
10,42.16
20,48.97
30,38.91
40,46.14
50,48.54
10,40.40
20,55.79
30,48.19
40,48.51
50,48.06
10,40.74
20,47.36
30,48.58
40,47.65
50,48.34
10,39.57
20,40.57
30,49.40
40,47.27
50,48.57
10,42.36
20,48.02
40,48.39
30,42.54
50,48.64
20,47.12
10,52.77
30,47.96
40,48.54
50,48.71
10,48.62
20,49.96
30,42.19
40,48.61
50,47.68
10,48.75
20,49.67
30,48.32
40,48.59
50,48.72
10,39.62
20,48.61
30,42.81
40,48.59
50,47.97
10,52.68
20,45.87
30,46.94
40,44.33
50,46.77
10,55.40
20,48.21
40,48.66
30,42.43
50,48.41
10,42.39
20,47.85
30,48.97
50,48.29
40,46.44
10,47.13
20,48.85
30,47.56
40,48.58
50,48.40
10,43.02
20,48.75
40,45.39
30,46.70
50,48.16
20,48.14
10,48.75
30,48.51
40,48.71
50,48.52
10,48.29
20,47.83
30,41.14
40,46.67
50,48.31
10,48.63
20,48.68
30,48.17
40,47.78
50,46.16
20,47.82
10,39.09
30,48.56
50,47.08
40,48.79
10,51.29
20,48.66
30,48.77
40,48.68
10,50.19
50,48.75
20,45.05
30,40.55
40,39.81
50,48.33
20,48.55
10,41.33
30,48.31
40,42.23
50,47.87
10,48.28
20,48.51
30,48.98
40,47.90
50,49.26
10,47.62
20,45.17
30,49.87
40,55.52
50,46.53
10,40.00
20,48.28
30,48.60
40,48.94
50,48.32
10,49.18
20,48.77
30,48.62
40,48.48
50,48.49
10,46.07
20,50.11
30,48.09
40,39.14
50,48.53
10,40.00
20,52.74
30,43.70
40,39.55
50,48.54
10,48.18
20,48.17
30,48.39
40,48.51
50,48.58
10,42.90
20,48.55
30,48.82
40,45.97
50,47.79
10,48.88
20,48.91
30,48.58
40,44.01
50,48.58
10,39.07
20,48.42
30,43.83
40,48.76
10,48.60
50,47.89
20,48.70
30,48.80
40,48.82
50,45.77
10,49.39
20,48.70
30,48.58
40,48.46
50,48.72
10,39.64
30,48.10
20,46.79
40,48.39
50,45.81
10,48.87
20,44.55
30,48.78
40,47.82
50,48.62
20,42.35
10,37.16
30,48.47
40,48.26
50,48.39
10,46.33
30,48.67
20,48.65
40,44.43
50,48.77
10,46.87
20,50.57
30,46.58
40,45.46
50,48.37
10,47.80
20,48.67
30,38.46
40,48.46
50,46.56
10,48.64
20,48.43
30,46.03
40,48.42
50,48.35
10,47.55
20,41.12
30,45.01
40,48.64
50,48.69
10,47.95
20,47.07
30,55.34
40,43.46
50,48.24
20,49.47
10,37.83
30,45.53
40,48.27
50,48.27
10,48.68
20,39.66
30,50.85
40,47.23
50,38.70
10,47.35
20,47.72
40,48.71
30,39.12
50,48.13
10,39.94
20,47.31
30,45.99
40,48.54
50,45.37
10,48.72
20,48.69
30,48.23
40,47.79
50,47.31
10,49.54
20,39.99
30,45.62
40,46.86
50,48.41
10,48.10
20,39.68
30,48.86
50,48.79
40,48.53
10,42.97
20,47.04
30,39.04
40,48.11
50,48.44
10,45.99
20,39.26
30,48.58
40,49.40
50,48.37
10,40.79
20,48.00
30,48.79
50,48.22
40,50.83
10,51.41
20,48.81
30,48.58
40,48.63
50,46.97
