Date/Time, 2021-01-27_19:36
20,42.07
10,41.07
30,48.77
40,45.96
50,48.92
10,47.29
20,41.27
30,53.57
40,47.09
10,26.33
50,44.24
20,43.52
30,49.05
40,45.30
50,47.66
10,40.26
20,42.26
30,50.57
40,44.61
50,45.94
10,46.77
20,50.99
30,49.37
40,47.05
50,45.38
10,31.36
20,29.03
30,43.13
40,47.85
50,46.60
10,45.32
20,51.42
30,45.48
40,50.15
50,51.97
10,40.91
30,46.71
20,37.86
40,45.89
50,51.57
10,28.44
20,40.94
30,43.37
40,52.55
50,45.58
10,41.97
20,46.26
30,45.04
50,45.33
40,50.17
10,30.87
20,46.11
30,38.50
40,44.89
50,52.64
10,36.22
20,46.16
30,47.45
40,41.14
50,45.90
10,41.35
20,46.26
30,46.42
40,42.55
50,43.24
10,36.43
20,36.95
30,47.08
40,45.96
50,39.88
10,42.07
20,47.01
30,38.04
40,44.11
50,43.84
10,35.10
20,45.62
30,43.10
40,45.69
50,40.19
20,45.17
10,36.03
30,41.40
40,44.87
50,53.34
10,40.36
30,48.21
20,44.91
40,37.09
50,40.78
10,34.35
20,32.66
30,43.98
40,45.93
50,45.31
10,41.61
20,39.85
30,44.56
40,45.74
50,42.50
10,37.93
20,37.21
30,47.66
40,53.37
50,42.38
10,42.73
20,35.78
30,38.64
40,52.20
50,47.02
10,44.81
20,46.85
30,40.75
50,51.38
40,45.63
10,29.69
30,43.39
20,37.27
40,49.28
50,45.58
10,34.85
20,29.63
40,46.12
30,47.87
50,44.82
10,32.85
20,37.54
30,45.41
50,45.21
40,44.67
10,34.49
20,41.40
30,41.57
40,38.85
50,39.89
10,31.62
20,43.10
30,41.33
40,41.71
50,46.02
20,35.55
10,30.98
30,43.56
40,48.29
50,50.05
10,28.06
30,44.21
20,39.08
40,43.94
50,52.38
10,36.52
20,42.30
30,35.65
40,46.12
50,42.31
10,43.61
20,49.26
30,43.36
40,45.40
50,51.87
10,44.52
20,33.24
30,42.39
40,42.91
50,47.54
10,34.93
20,41.45
30,45.27
40,43.81
50,45.91
10,30.91
20,44.21
30,42.14
40,48.49
50,44.61
10,37.18
20,38.52
30,43.98
40,43.65
50,46.31
10,45.39
20,44.49
30,44.97
40,52.45
50,44.84
10,44.45
20,39.41
30,38.63
40,48.40
50,51.06
10,39.01
20,44.40
30,39.24
40,46.10
50,54.19
10,37.65
20,43.81
30,46.04
40,45.28
50,46.44
10,40.18
20,43.29
30,38.40
40,43.22
50,50.30
10,34.00
20,35.41
30,46.95
40,47.59
50,44.24
10,33.51
20,42.79
30,50.43
40,48.70
50,44.30
10,31.52
20,43.33
30,50.34
40,50.44
50,45.92
10,40.23
20,43.23
30,49.04
40,53.71
50,46.48
10,33.82
20,47.52
30,42.17
40,48.70
50,51.72
10,40.60
20,35.59
30,45.94
40,46.23
50,40.47
10,32.83
20,47.08
30,36.18
40,43.92
50,42.36
10,45.61
20,36.88
30,40.39
40,52.79
50,44.23
10,42.93
20,36.85
30,41.02
40,39.98
50,45.77
10,42.42
20,48.19
30,43.46
40,45.06
50,42.00
10,41.86
20,27.77
30,51.32
40,51.23
50,48.81
10,35.94
20,49.72
30,39.20
40,40.39
50,52.32
10,30.77
20,42.38
30,42.70
40,48.46
50,43.77
10,39.50
20,46.83
30,47.45
40,42.56
50,49.21
10,40.39
20,34.77
30,44.05
40,43.28
10,43.29
50,45.82
20,46.11
30,43.49
40,46.58
50,52.77
10,35.24
30,42.14
20,48.30
40,40.50
50,48.50
10,45.58
20,38.49
30,46.40
40,42.95
10,45.66
50,47.23
20,44.29
30,47.19
40,48.73
50,52.78
10,45.63
20,47.30
30,39.63
50,47.90
40,50.85
10,36.91
20,43.43
30,44.12
40,42.99
10,35.82
50,50.87
20,45.61
40,50.63
30,42.55
50,46.64
20,44.54
10,35.41
30,50.57
40,47.48
50,47.39
10,42.94
30,42.54
20,38.98
40,48.12
50,49.70
10,35.27
20,50.60
30,38.98
40,47.00
50,48.50
10,31.07
20,48.01
30,50.39
40,55.86
50,40.34
10,41.91
20,43.91
30,47.14
40,37.37
50,46.47
10,35.59
20,38.39
30,39.87
40,45.22
50,51.79
10,42.52
20,34.33
30,49.05
40,42.82
50,49.78
10,41.09
20,45.20
30,43.98
40,50.67
50,50.91
10,45.90
20,42.30
30,43.51
40,47.37
50,43.78
10,28.30
20,44.00
30,54.45
40,40.47
50,46.86
10,32.41
20,43.49
30,50.28
40,50.00
50,45.15
10,38.67
20,40.61
30,43.85
40,50.60
50,48.58
10,35.70
20,45.47
30,42.30
40,42.27
50,46.68
10,38.75
20,51.88
30,43.53
40,37.39
50,48.58
10,40.81
20,35.46
30,35.80
40,53.19
50,51.94
10,31.68
20,44.89
30,47.35
40,44.12
50,39.38
10,32.39
20,39.63
30,44.74
40,37.34
50,45.65
10,47.67
20,47.43
30,44.19
40,44.87
50,45.58
10,47.45
20,33.47
30,36.26
40,42.39
50,48.24
10,36.31
20,42.86
30,48.19
40,40.61
50,45.47
10,44.47
20,47.21
30,47.28
40,53.38
10,33.84
50,47.13
20,43.75
30,45.82
40,38.28
50,49.24
30,51.04
10,44.85
20,47.55
40,46.92
10,41.78
50,51.04
30,51.62
20,40.11
40,51.73
50,39.87
10,41.21
20,44.64
50,48.96
40,50.73
30,37.54
10,42.49
20,34.10
30,36.76
50,48.50
40,41.92
10,40.54
30,51.18
20,47.17
40,49.02
10,28.90
50,48.34
20,38.76
30,46.64
50,50.50
40,43.06
10,40.09
30,41.79
20,32.90
40,44.50
50,48.13
10,42.87
30,48.26
20,42.28
40,45.05
50,50.38
10,40.71
20,41.16
40,46.68
30,45.49
50,49.64
10,36.55
20,47.37
30,45.28
40,46.05
50,46.55
10,50.72
20,42.33
30,41.36
40,46.19
50,48.86
10,40.03
20,41.59
40,40.97
30,40.39
50,46.27
20,43.03
10,44.87
30,39.82
40,44.56
50,51.56
10,43.31
20,42.24
30,44.87
40,47.93
50,43.09
10,46.36
20,35.81
30,39.68
40,42.05
50,48.38
