Date/Time, 2021-01-28_02:49
20,27.39
30,29.03
10,27.60
40,24.43
50,24.28
10,24.05
40,24.48
20,25.32
30,25.00
10,21.74
50,23.99
20,23.65
30,24.46
40,23.47
50,26.42
10,20.85
20,23.92
30,24.46
50,30.30
40,24.21
10,25.96
20,28.43
40,21.71
30,26.22
50,24.40
10,19.23
20,21.92
30,23.47
40,21.76
50,32.39
10,30.16
20,25.05
30,23.84
40,22.99
50,25.84
10,27.12
20,27.38
30,23.72
40,25.02
50,24.62
10,23.01
20,20.09
30,25.21
40,24.60
50,26.03
10,26.36
20,25.38
30,29.42
40,29.42
50,24.79
10,22.86
30,22.80
20,23.01
40,25.14
50,24.63
10,16.52
20,25.74
30,26.55
40,25.15
50,22.30
10,24.02
20,25.01
30,27.07
50,24.68
40,23.47
10,21.08
20,25.76
30,21.86
40,25.48
50,24.43
10,23.26
20,25.86
40,26.91
30,24.34
50,23.39
10,25.46
20,23.99
30,22.52
40,24.80
50,30.95
10,24.98
20,29.43
30,28.05
40,20.38
50,22.93
10,26.09
20,25.85
30,23.14
40,25.24
50,27.62
20,23.08
10,23.71
30,27.99
50,25.05
40,26.41
10,25.18
30,24.32
20,21.79
40,22.04
10,19.40
50,25.28
20,16.47
40,27.99
30,23.65
20,19.34
50,24.11
10,21.89
30,24.37
40,29.11
50,26.15
10,25.25
20,24.58
30,24.70
40,24.98
50,22.55
10,22.55
30,25.26
20,23.92
40,25.51
10,21.57
50,24.69
20,16.68
30,23.15
40,24.62
50,32.23
10,23.05
20,18.94
30,23.97
40,23.34
50,24.38
10,21.09
20,19.99
30,16.35
40,24.43
50,24.33
10,23.04
20,24.59
40,26.35
30,23.43
50,29.22
20,14.78
10,23.54
30,23.53
50,23.61
40,26.01
10,21.35
20,22.89
30,24.64
40,24.13
10,26.87
50,32.17
20,24.01
30,22.45
40,22.37
50,26.33
20,25.35
10,19.14
30,23.12
40,28.42
50,24.95
10,27.14
20,23.73
30,24.26
40,23.16
50,25.14
10,19.73
20,20.53
40,26.16
30,29.27
50,21.71
10,22.16
20,24.22
30,21.77
50,23.92
40,29.15
10,21.40
30,24.87
20,30.86
40,24.98
50,25.18
10,26.49
20,25.79
30,24.85
40,36.53
50,27.42
10,22.65
20,29.13
30,24.29
40,30.29
50,28.29
10,26.76
20,21.61
30,24.64
40,23.15
50,24.11
10,23.01
20,25.73
30,25.41
40,21.93
50,21.38
10,26.01
20,22.31
30,17.39
40,31.57
50,25.01
10,25.31
20,23.69
30,21.97
40,27.00
50,23.51
10,18.51
30,24.51
20,26.65
40,25.27
50,23.40
10,18.72
20,25.45
30,23.87
40,28.69
50,24.78
10,21.66
20,29.13
30,23.95
40,26.67
50,24.16
10,21.93
20,25.28
30,21.89
40,26.29
50,23.70
10,26.47
20,28.57
30,23.58
40,24.70
50,25.20
10,24.15
20,23.77
30,21.00
40,23.35
50,25.89
10,24.66
20,22.61
30,23.42
40,32.04
10,24.94
50,25.18
20,24.67
30,23.79
40,21.30
50,23.81
10,26.55
20,22.98
30,23.45
50,26.19
40,24.44
10,25.81
20,14.75
30,26.06
40,23.47
50,24.09
10,15.04
20,29.39
40,24.50
30,25.80
50,28.21
10,16.64
20,25.18
30,26.36
40,24.08
50,23.44
10,24.05
30,24.33
20,29.06
40,24.71
10,23.17
50,25.19
20,22.66
30,27.41
40,25.60
50,28.35
10,17.91
20,24.92
30,25.72
40,24.93
50,24.96
10,16.12
30,24.09
20,23.99
40,28.66
50,27.11
10,26.91
20,24.58
40,27.14
30,24.50
50,22.94
10,31.40
20,22.35
30,27.73
40,24.28
50,25.94
10,24.98
20,30.28
30,19.80
40,23.74
50,29.40
10,25.12
20,24.67
30,24.19
40,24.73
50,27.12
20,25.11
10,18.53
30,21.38
40,31.42
50,30.97
10,22.86
20,24.80
30,25.52
40,30.23
50,35.37
10,19.37
20,24.41
40,25.71
30,24.29
50,28.83
10,26.70
20,29.67
40,25.11
30,21.98
50,25.93
20,24.68
10,28.13
30,23.94
40,27.80
50,24.82
10,20.22
20,25.61
30,30.42
40,21.40
50,22.50
10,22.79
20,25.80
30,18.34
40,22.01
50,22.89
10,19.37
20,28.72
30,26.19
40,23.18
50,23.19
10,25.17
20,25.37
30,30.00
40,27.90
50,24.20
10,25.10
20,25.63
30,25.18
40,30.52
50,22.51
10,22.84
20,25.09
30,26.27
40,24.33
50,22.03
10,19.71
20,27.28
30,21.41
40,26.62
50,25.93
10,25.33
20,25.67
30,28.53
40,25.45
50,21.11
10,18.24
20,28.81
30,24.05
40,28.72
50,22.06
10,21.23
20,27.50
30,23.74
40,24.13
50,24.52
10,25.44
20,21.20
30,27.57
40,27.67
50,25.11
10,16.94
20,23.91
30,34.35
40,21.94
50,24.27
10,24.64
20,24.26
30,23.98
40,23.76
10,22.38
50,21.59
20,24.22
40,24.98
30,24.70
50,24.65
10,27.04
20,23.31
30,21.36
40,25.81
50,20.39
10,19.97
20,22.55
30,24.98
40,26.70
50,24.46
10,21.71
20,26.45
40,26.32
30,22.24
50,26.50
10,22.68
20,25.67
30,30.01
50,24.52
40,22.23
10,25.58
20,23.84
30,30.32
40,28.61
50,24.78
10,15.75
20,24.10
30,25.24
40,27.53
50,24.22
10,21.23
20,20.09
30,24.28
40,26.98
50,27.85
10,25.32
30,23.96
20,19.77
40,23.46
50,25.50
10,29.46
20,29.89
30,32.40
40,23.29
50,23.99
10,16.43
20,27.09
30,25.28
50,23.02
40,25.04
10,23.28
20,22.53
30,23.37
40,26.35
50,20.83
10,27.42
20,24.33
40,25.23
30,26.38
50,23.92
10,22.77
20,22.84
40,24.43
30,23.15
50,26.77
20,22.39
10,20.16
30,29.50
50,28.86
40,25.08
10,26.95
20,25.48
40,26.85
30,25.74
50,25.53
20,23.65
10,26.98
30,25.69
40,21.22
50,24.44
10,27.61
20,23.06
30,24.11
40,23.05
50,26.20
10,25.72
30,23.89
20,25.46
40,25.06
10,24.16
50,24.31
20,27.22
30,25.29
40,24.32
50,24.07
