Date/Time, 2021-01-27_14:20
30,47.45
20,38.93
10,33.97
10,39.41
40,51.35
50,48.88
20,41.44
40,48.02
30,48.34
50,54.24
10,29.23
20,42.70
30,51.20
40,41.38
50,57.97
10,36.89
30,47.40
20,38.91
40,53.79
50,51.20
10,36.99
20,44.54
30,51.94
40,51.67
50,51.49
20,39.08
10,31.95
30,44.71
40,49.18
50,48.05
20,51.92
10,36.71
30,45.71
40,52.50
10,31.42
50,52.16
20,42.91
40,52.85
30,47.44
50,50.62
10,28.09
20,35.11
30,46.53
40,54.77
50,56.44
10,38.00
20,39.40
30,44.88
40,50.60
50,48.60
10,27.93
20,43.19
30,43.67
40,46.78
10,34.02
50,54.39
20,42.23
30,41.19
40,46.93
50,47.97
20,49.08
10,35.88
30,42.11
40,45.86
50,52.51
10,35.12
20,39.45
30,49.83
40,49.36
10,42.11
50,50.76
20,43.64
40,48.48
30,44.16
50,45.74
20,45.07
10,29.69
30,48.41
40,48.00
50,46.59
10,34.46
20,47.36
30,46.24
40,53.37
10,35.11
50,54.45
20,44.88
30,45.58
40,46.52
50,48.94
20,32.89
10,35.99
30,50.18
50,51.43
40,49.46
10,39.74
30,43.04
20,39.77
40,54.69
10,33.96
50,49.79
20,44.40
30,49.22
40,52.37
50,43.90
10,39.02
20,37.97
30,41.66
40,51.38
50,51.44
10,39.61
20,41.90
30,45.61
40,52.09
50,49.26
10,29.23
20,43.37
30,43.27
40,52.36
50,56.78
20,34.40
10,29.41
30,47.42
40,49.40
50,46.50
10,34.88
20,39.37
30,49.62
40,45.85
50,51.14
10,31.25
20,42.70
40,46.19
30,42.47
50,51.70
10,29.85
20,45.66
30,42.14
40,52.18
50,55.97
10,27.67
30,46.15
20,42.57
40,53.39
50,54.61
10,29.12
30,43.41
40,50.06
20,41.16
50,52.92
20,44.47
10,31.11
40,50.40
30,43.71
50,49.00
10,39.30
20,49.08
30,45.85
40,47.75
50,53.16
10,36.47
30,48.84
20,37.06
40,47.59
50,52.17
10,34.63
20,35.88
40,48.42
30,47.08
50,50.09
10,27.54
20,41.68
30,45.01
40,53.06
50,54.16
10,34.18
20,33.55
30,47.93
40,51.29
50,48.81
10,41.00
20,44.43
30,48.91
40,48.98
50,49.03
20,39.79
10,36.18
30,39.77
40,49.26
50,52.55
10,31.77
20,48.48
30,43.91
40,50.57
50,56.82
10,35.14
20,39.56
30,51.24
40,54.02
50,50.73
10,32.33
20,44.60
30,46.10
40,50.71
50,50.79
10,33.31
30,47.59
20,32.82
40,51.14
10,32.40
50,53.32
20,44.43
40,47.51
50,51.34
30,49.58
10,33.85
30,52.65
20,43.03
40,47.41
50,51.33
10,40.18
20,39.15
30,51.25
40,50.96
50,53.75
10,28.83
20,44.19
40,49.03
30,46.03
50,55.03
20,36.68
10,35.01
30,53.15
40,48.11
50,48.76
10,32.69
30,44.34
20,44.18
40,49.26
50,48.80
10,39.09
20,33.37
30,46.11
40,52.01
50,51.09
10,37.25
20,38.64
30,48.29
40,47.40
50,53.42
10,40.42
20,47.15
30,51.54
40,50.54
50,46.36
10,38.74
20,34.51
30,51.34
40,53.40
50,51.05
10,29.75
20,43.04
30,37.72
40,45.06
50,47.77
10,34.89
20,39.34
30,46.00
40,51.98
50,53.84
10,37.85
20,45.96
30,47.61
40,48.67
50,54.29
10,32.13
20,38.37
30,48.91
40,48.39
50,47.18
10,42.13
20,42.83
30,43.91
40,49.64
50,55.57
10,31.30
20,48.79
30,43.94
40,42.27
50,50.55
10,37.57
20,39.88
30,50.25
40,42.78
50,47.07
10,43.56
20,42.42
30,44.89
40,50.75
50,51.56
10,41.07
20,47.54
30,41.24
40,50.26
50,54.10
10,33.30
30,44.31
20,47.64
40,48.99
10,33.64
50,49.15
20,39.67
30,42.75
40,53.72
50,53.35
10,36.67
20,45.48
30,51.98
40,48.17
50,50.47
10,36.02
20,43.81
30,46.44
40,52.89
50,53.92
10,30.24
20,47.60
30,40.36
40,51.58
50,50.24
10,27.94
20,45.11
30,50.76
40,54.48
50,48.47
10,35.64
20,40.32
30,42.65
40,48.19
50,51.17
10,31.85
20,37.97
30,41.82
40,51.11
50,55.17
10,37.58
20,38.54
30,44.26
40,48.32
50,51.39
10,33.83
20,43.08
30,44.38
40,50.70
50,48.84
10,40.81
20,34.64
30,48.69
40,52.10
50,46.58
10,30.23
20,41.81
30,47.44
40,46.09
50,53.73
10,27.54
20,41.25
30,46.91
40,50.42
50,49.72
10,36.43
20,42.59
30,44.04
40,49.22
50,52.97
10,32.45
20,45.61
30,49.19
40,40.03
50,49.40
10,36.70
20,47.57
30,50.26
40,45.28
50,54.45
10,34.35
20,40.44
30,39.78
40,52.74
50,49.18
10,35.98
20,46.69
30,46.08
40,47.75
50,51.91
10,33.79
20,41.65
30,47.59
40,44.67
50,49.66
10,44.91
20,48.63
30,46.60
40,51.65
50,52.65
10,41.00
20,37.37
30,39.77
40,44.79
50,52.60
10,34.50
20,44.03
30,49.94
40,45.32
50,54.62
10,42.89
30,48.07
20,45.06
40,52.24
50,51.26
10,33.62
20,42.89
30,47.43
40,42.51
50,51.99
10,40.52
20,43.85
30,44.25
40,48.11
50,50.45
10,36.96
20,46.95
30,46.46
40,50.61
50,55.31
10,35.89
20,42.47
40,48.78
30,39.99
50,52.58
20,39.99
10,36.30
30,42.18
50,53.52
40,46.00
10,34.17
20,44.54
30,46.90
40,51.06
10,30.48
50,51.34
20,39.45
30,49.47
40,50.49
50,52.70
10,34.03
20,34.85
30,46.87
40,50.97
50,50.90
10,42.71
20,41.13
30,48.66
40,45.99
50,52.56
10,36.07
20,41.98
30,50.42
40,46.87
10,29.55
50,50.91
20,49.70
40,48.10
30,47.68
50,52.45
30,48.96
10,45.07
20,43.01
40,46.31
10,34.99
50,57.40
20,40.83
30,45.47
40,50.61
50,50.80
10,34.83
20,46.57
30,43.51
50,56.87
40,51.05
20,46.86
30,50.36
10,35.16
50,53.77
40,48.94
10,40.62
20,31.57
30,38.66
40,46.10
50,51.68
