Date/Time, 2021-01-25_02:40
30,45.21
20,35.62
10,40.66
40,43.17
50,41.24
10,42.49
40,42.24
20,35.86
30,47.85
20,41.59
10,28.30
50,41.02
30,43.33
40,41.80
50,45.71
10,35.61
20,39.70
30,45.94
40,39.81
50,38.65
10,41.44
20,40.75
30,43.63
40,43.20
50,43.53
20,29.04
10,27.41
30,42.77
50,47.43
40,43.81
10,40.40
30,39.90
20,42.93
40,44.90
50,40.40
10,35.48
20,34.64
30,42.62
40,40.28
50,38.76
10,16.31
20,29.67
30,43.96
40,41.59
50,43.99
10,41.02
20,42.34
30,39.97
40,45.63
50,38.24
10,23.59
30,36.80
20,40.45
40,41.16
50,48.04
10,32.78
20,37.74
30,45.02
40,37.94
50,45.21
20,44.82
10,35.28
30,41.44
40,36.46
10,35.78
50,40.72
20,36.24
30,43.60
40,40.79
50,40.05
10,38.82
20,41.16
30,42.16
40,43.26
50,39.82
20,41.68
10,36.72
30,40.64
50,31.79
40,40.75
10,33.98
20,36.22
30,40.37
40,38.27
10,34.61
50,43.65
20,40.03
40,37.79
30,44.38
50,42.23
10,32.85
20,33.12
30,44.35
40,39.52
50,37.50
10,41.40
20,32.40
30,39.84
40,44.17
50,42.96
10,37.48
20,37.45
30,43.85
40,46.62
50,39.83
10,36.70
20,32.81
30,34.44
40,46.43
50,44.83
10,39.79
20,42.00
30,39.52
40,43.41
50,42.69
10,28.62
20,30.92
30,40.65
40,42.72
50,42.48
10,33.62
20,27.97
30,40.38
40,40.19
50,40.65
10,25.77
20,39.05
30,41.99
40,40.04
10,33.88
50,38.19
20,35.98
30,35.77
40,38.43
50,40.86
10,29.03
20,37.82
30,35.19
10,23.98
40,40.44
50,43.23
20,36.08
30,36.13
40,42.63
10,26.22
50,44.81
20,38.47
40,38.98
30,41.35
50,45.11
10,33.92
20,38.81
30,28.70
40,44.03
10,34.40
50,43.31
30,42.60
20,44.59
40,42.41
50,45.08
20,33.40
10,39.93
30,41.32
40,36.79
50,42.97
10,34.82
20,31.87
30,39.53
40,41.62
50,45.40
10,26.71
20,37.49
40,43.59
30,43.23
50,41.88
10,29.22
20,37.45
30,38.02
50,40.76
40,39.53
10,41.31
20,41.95
30,40.31
40,45.55
50,38.21
10,41.86
20,32.82
40,42.63
30,33.29
50,45.15
10,34.98
20,42.88
30,37.29
40,38.50
50,46.63
20,43.09
10,40.02
30,45.32
50,45.36
40,44.69
10,38.67
20,40.05
40,37.89
30,35.29
10,33.65
20,29.81
50,44.32
30,40.42
40,44.71
50,41.13
10,25.75
20,40.22
30,40.03
10,28.92
50,41.03
40,43.87
30,41.34
40,44.46
20,41.52
10,33.97
50,42.61
20,34.34
30,41.68
50,41.94
40,46.69
10,30.34
30,36.76
20,42.90
40,43.30
50,46.22
10,38.35
30,41.50
40,42.60
20,34.46
20,42.05
50,36.04
10,31.41
30,36.71
40,41.72
50,42.85
20,32.36
10,42.54
30,42.44
40,45.68
50,38.64
10,38.49
30,38.80
20,33.49
40,40.38
50,43.53
20,44.89
10,35.10
30,41.66
40,40.39
50,36.57
10,34.87
20,23.23
30,43.91
40,43.55
50,45.21
10,36.00
20,45.47
30,35.27
40,39.13
10,25.94
50,39.40
20,40.22
40,42.82
50,42.59
30,42.57
20,38.80
30,40.81
10,37.18
40,41.29
10,39.19
50,43.60
30,42.09
20,33.47
40,40.25
10,40.29
50,38.59
20,39.64
30,39.15
40,41.01
50,45.51
10,34.94
20,42.37
30,39.19
40,36.94
50,42.51
10,41.64
20,33.69
40,41.04
30,37.49
50,43.59
20,39.32
10,41.77
30,42.71
40,46.05
50,41.67
10,37.40
20,42.17
30,33.18
40,44.86
50,43.23
10,34.06
30,41.62
20,39.47
40,40.79
50,43.16
10,30.28
20,38.01
30,42.59
40,50.04
50,42.55
20,42.05
10,29.49
30,47.77
40,44.39
50,43.17
10,40.91
20,35.84
30,41.32
40,44.99
50,40.51
10,36.05
20,43.93
30,34.01
40,44.93
50,44.87
10,26.82
20,41.67
30,47.03
40,47.28
50,36.00
10,37.89
20,34.54
30,41.40
40,39.44
50,44.12
10,31.43
20,43.04
40,41.43
30,35.72
50,46.88
10,39.85
20,33.34
30,44.28
50,41.21
40,39.91
10,34.54
20,40.38
30,43.10
40,43.16
10,40.71
50,39.83
20,38.67
30,41.27
40,45.64
50,40.85
30,49.54
10,22.38
20,37.39
40,37.35
10,37.16
50,45.18
30,44.74
20,40.53
40,42.98
50,40.19
20,42.48
10,35.86
30,40.14
40,40.32
50,40.73
10,35.83
20,41.76
30,41.00
40,37.08
50,44.27
10,40.05
20,44.67
30,38.32
40,38.26
50,43.67
10,36.10
20,39.20
40,43.45
30,37.59
50,45.30
10,32.07
20,41.08
30,40.36
40,40.02
50,37.21
10,28.78
20,36.94
30,42.36
40,41.81
50,36.96
10,43.15
20,41.93
40,42.76
30,42.78
50,41.80
20,29.71
10,41.45
30,31.20
40,39.24
50,47.74
10,35.76
30,39.69
20,42.29
40,42.78
10,35.62
50,36.29
20,42.54
40,45.51
30,42.46
50,40.44
20,38.84
30,42.60
10,30.24
50,38.95
40,37.14
10,41.49
30,40.25
20,36.37
40,39.55
10,40.89
50,42.77
20,38.31
30,44.74
50,40.19
40,40.90
20,41.59
10,42.18
30,37.32
40,46.14
50,44.15
10,39.74
20,28.69
30,34.05
40,40.97
50,41.12
10,38.84
20,44.41
30,46.36
40,44.73
50,47.44
20,34.54
10,25.03
30,43.47
50,44.71
40,42.84
10,35.97
20,32.81
30,38.80
40,41.84
50,39.76
10,40.14
20,38.55
30,45.13
40,39.35
50,44.75
10,36.37
20,36.95
30,40.43
40,33.27
10,37.04
50,47.19
20,43.46
30,39.61
40,39.97
50,42.10
10,45.55
20,36.73
30,35.10
40,35.94
50,43.84
10,33.31
20,45.46
30,35.17
40,40.09
50,40.37
10,40.01
20,42.04
30,38.38
40,41.67
50,46.25
10,37.80
20,38.89
30,36.90
40,43.27
50,42.64
10,43.78
20,31.23
30,39.78
40,36.76
50,43.36
