Date/Time, 2021-01-25_12:02
20,41.31
10,40.79
30,47.05
40,45.09
50,47.52
10,46.83
30,50.91
20,40.18
40,43.57
50,42.71
10,25.72
20,40.30
30,46.04
40,42.82
50,44.71
10,40.51
30,49.44
20,40.76
10,46.11
40,41.33
50,42.59
40,45.40
20,50.41
30,48.25
10,27.94
20,27.07
50,43.61
30,41.78
50,45.75
40,45.05
10,44.26
20,48.38
30,43.35
40,48.39
50,50.11
10,41.08
20,38.08
30,45.94
40,43.91
50,51.14
10,27.65
20,41.68
30,40.97
40,50.75
50,43.11
20,44.53
10,38.59
30,41.97
40,46.91
50,44.43
10,30.49
20,46.36
30,35.95
40,42.43
50,49.36
10,33.32
20,45.33
30,46.57
40,38.44
50,45.69
10,39.88
20,44.47
30,43.77
40,41.24
50,40.32
10,34.85
20,34.20
30,45.66
40,43.64
50,38.95
10,39.05
20,44.73
30,36.19
40,42.62
50,41.26
10,35.16
20,43.20
30,40.36
40,42.25
10,35.24
50,39.00
20,44.06
30,40.08
40,42.04
50,49.86
20,41.69
10,39.64
30,47.47
40,34.99
50,38.78
30,42.27
10,33.27
20,31.53
40,44.34
50,43.01
10,38.92
30,42.59
40,42.50
20,35.67
10,37.68
50,41.61
20,34.60
30,45.39
50,39.86
40,50.17
10,37.27
20,33.63
30,36.35
40,50.62
10,45.91
50,44.68
20,45.07
30,38.16
40,42.89
10,30.25
50,50.65
20,35.75
30,41.43
40,48.20
50,41.31
20,26.26
10,35.47
30,46.79
50,43.59
40,44.54
10,31.98
30,43.23
20,33.32
40,41.88
50,42.13
10,32.55
20,38.96
30,39.03
50,36.50
40,37.44
20,39.37
10,31.41
30,36.64
40,37.81
50,43.20
10,30.13
20,32.90
30,42.23
40,45.83
50,49.76
10,25.20
20,37.72
30,42.21
40,40.89
50,50.87
10,36.28
20,40.21
30,32.74
40,42.59
10,43.16
50,37.95
20,46.51
40,41.39
30,42.78
50,49.74
10,44.09
20,31.99
30,39.29
40,40.38
50,43.34
10,33.38
20,38.89
30,44.90
40,42.01
50,43.12
10,30.43
20,40.64
30,41.85
40,46.18
50,43.01
10,34.66
20,41.27
30,43.84
40,41.19
50,42.34
10,42.10
20,43.39
30,42.97
50,41.41
40,50.43
10,44.07
20,37.09
30,37.91
40,45.74
10,39.74
50,49.41
20,42.10
30,38.67
40,42.73
50,50.70
10,39.15
20,42.40
30,44.34
50,44.38
40,42.39
10,40.41
20,39.18
30,31.48
40,42.16
50,47.69
10,32.35
20,33.52
30,44.39
40,45.88
50,41.41
10,27.43
20,42.12
30,50.23
50,41.29
40,46.93
10,32.29
20,42.53
30,47.16
40,49.27
10,39.09
50,44.36
20,41.12
40,51.90
30,46.56
50,44.13
10,33.80
20,44.58
30,39.71
40,48.59
50,48.70
10,40.81
20,35.02
30,44.07
40,44.37
50,39.53
10,30.77
20,45.21
30,34.79
40,41.61
50,41.33
10,43.77
20,34.52
30,38.58
40,52.08
50,41.48
10,44.06
20,34.73
30,37.96
40,38.44
50,43.38
10,42.18
20,48.07
30,41.68
40,43.86
50,41.35
10,40.58
20,24.56
30,48.64
40,48.21
50,45.80
10,34.46
20,50.47
30,39.32
40,38.87
50,52.13
10,26.67
20,37.95
30,41.65
40,45.30
50,41.16
10,38.41
20,42.40
30,44.24
40,41.08
50,46.13
10,39.53
20,33.74
30,41.45
40,40.70
50,44.90
10,41.86
20,43.69
30,42.66
40,43.22
50,51.08
10,33.27
20,45.54
30,40.67
40,39.22
50,48.01
10,44.20
20,34.89
30,45.44
40,41.93
50,45.89
10,43.47
20,41.99
30,43.51
40,46.29
50,51.31
10,42.60
20,45.46
