Date/Time, 2021-01-25_11:45
10,40.22
20,43.28
30,48.29
40,47.63
50,49.92
10,49.27
20,41.68
30,52.07
40,45.64
50,43.84
20,42.23
10,27.02
30,48.49
40,45.23
50,47.10
30,50.53
10,41.82
20,42.07
50,45.60
10,47.34
40,43.37
20,51.35
30,49.56
40,46.99
10,28.05
50,46.20
20,27.92
40,47.25
30,44.06
50,46.88
10,45.33
30,44.74
20,49.30
40,50.16
50,51.85
10,42.70
20,38.82
30,47.93
40,45.29
50,52.25
10,27.37
20,42.88
30,42.72
50,46.91
40,52.24
10,40.59
20,46.22
30,43.77
50,45.27
40,49.87
10,30.86
20,47.50
30,38.44
40,45.01
20,47.11
10,34.89
50,52.15
30,47.93
40,39.70
50,47.14
30,45.01
10,41.00
20,46.48
50,43.36
40,42.41
10,35.73
20,35.81
30,47.52
40,45.04
50,39.40
10,39.68
20,46.76
30,37.53
40,44.52
50,42.80
10,35.82
20,44.38
30,42.47
50,39.65
40,44.17
10,35.99
20,45.18
30,40.66
40,43.97
50,51.81
10,42.20
20,44.31
30,48.52
40,37.02
50,41.40
10,34.97
20,31.53
30,43.73
50,45.46
40,45.04
10,41.49
30,44.23
20,37.31
40,44.24
50,42.60
10,38.50
20,36.31
30,46.89
40,52.27
50,42.45
10,38.09
20,35.39
30,38.27
40,51.82
50,46.58
10,46.53
30,39.93
20,46.98
40,45.41
50,52.12
10,30.72
20,37.82
30,42.95
40,50.69
50,43.34
10,36.22
20,27.42
30,48.82
40,46.72
50,45.08
10,34.15
20,34.56
30,45.65
40,44.65
50,44.57
10,34.08
20,40.77
40,39.12
30,40.36
50,40.39
20,41.62
10,31.85
30,37.73
50,44.23
40,41.08
10,30.67
20,35.46
30,44.45
40,48.27
50,50.84
10,26.34
20,39.13
30,44.03
40,43.89
50,51.89
10,37.12
20,42.21
30,35.83
40,44.93
50,39.97
10,43.10
20,47.82
30,44.28
40,43.29
50,52.15
10,44.82
20,32.33
30,40.75
40,41.53
50,45.58
10,34.66
20,40.33
30,45.90
40,44.02
50,44.90
10,30.50
20,41.95
30,43.28
40,47.88
50,44.60
10,35.96
20,41.27
30,45.24
40,43.39
50,46.51
10,43.86
20,44.93
30,44.32
40,51.10
50,44.08
10,44.64
20,37.30
30,39.24
40,46.86
50,51.64
10,40.23
20,44.63
30,40.16
40,45.49
50,52.35
10,39.73
20,44.21
30,46.35
40,46.12
50,45.92
10,42.50
20,40.36
30,38.17
40,42.51
50,48.32
10,34.27
20,33.85
40,47.00
30,45.81
50,44.75
10,31.19
20,42.98
30,52.87
40,48.22
50,44.23
10,32.95
20,43.02
30,48.99
40,51.07
50,46.65
10,40.44
20,43.45
30,47.42
40,52.81
50,46.65
10,35.17
20,46.01
30,40.36
40,49.87
50,50.23
10,41.24
20,35.85
30,45.73
40,45.83
50,40.34
10,31.88
20,47.11
30,36.84
40,42.85
50,42.21
10,45.53
20,36.15
30,42.12
40,53.72
50,42.78
10,43.69
40,40.12
20,36.65
30,41.89
10,43.56
50,45.34
20,49.40
30,43.96
40,45.49
50,43.54
10,42.11
20,26.24
30,50.02
40,49.61
50,47.73
10,35.37
20,52.01
40,40.74
30,39.65
10,27.56
50,53.80
20,39.25
30,42.49
40,47.71
50,44.30
20,44.62
10,38.37
30,46.09
40,43.05
50,48.67
10,40.20
20,34.75
30,45.60
40,43.07
50,46.37
10,42.75
20,45.26
40,44.83
30,43.35
50,53.68
10,34.14
20,47.39
30,43.27
40,39.98
50,48.96
10,44.51
30,48.17
20,35.73
40,42.99
50,48.06
10,45.11
20,43.43
30,44.06
40,48.30
50,52.72
10,44.06
20,46.49
30,36.21
40,49.05
50,47.61
10,38.70
20,42.72
30,43.96
40,43.38
50,49.83
10,34.64
20,43.71
30,41.67
40,51.04
50,45.82
10,35.90
20,44.04
30,49.18
40,48.03
50,46.45
10,42.91
20,38.88
30,43.93
40,48.91
50,47.28
10,35.63
20,47.61
30,38.19
40,48.11
50,48.51
20,48.10
10,31.89
30,48.92
40,53.97
50,40.57
10,42.26
20,41.66
30,46.87
40,36.90
50,45.45
10,35.27
20,38.30
30,40.03
40,46.58
50,51.14
10,41.68
20,33.42
30,48.18
40,41.92
50,51.14
10,41.86
20,44.53
30,44.39
40,50.38
50,52.71
10,45.31
20,42.56
30,41.89
40,46.77
50,43.72
10,27.15
20,43.38
30,53.22
40,41.35
50,45.99
10,34.30
20,42.60
30,51.14
40,48.09
50,44.73
10,38.61
20,43.06
30,42.50
40,51.02
50,47.84
10,36.22
20,44.44
30,42.27
40,41.90
50,45.47
10,37.38
20,52.05
30,44.72
40,38.33
50,49.01
10,42.52
20,35.15
30,37.10
40,53.06
50,51.53
10,30.05
20,44.04
30,47.07
40,41.53
50,39.14
10,31.66
20,39.26
30,46.51
40,37.25
50,44.21
10,46.30
20,45.43
30,42.38
40,43.90
50,45.13
10,46.12
20,30.82
30,35.71
40,42.34
50,49.35
10,36.64
20,43.83
30,45.81
40,40.16
50,44.65
10,43.97
20,43.64
30,47.98
40,53.41
50,46.22
10,31.91
20,42.58
30,44.39
40,38.23
50,47.56
10,44.23
20,48.84
30,49.37
40,45.91
50,52.21
10,39.09
20,36.94
30,52.10
40,50.62
50,41.25
10,41.27
20,45.92
30,36.28
40,50.59
50,49.11
10,39.50
20,34.89
30,38.28
40,42.46
50,47.42
10,41.32
20,44.83
30,51.48
40,48.22
50,48.34
10,28.84
20,39.50
30,47.02
40,41.85
50,51.36
10,40.57
20,32.74
30,39.79
40,47.08
50,47.71
10,42.08
20,41.20
30,48.04
40,47.99
50,49.14
10,41.81
30,45.78
20,40.23
40,45.82
50,50.19
10,35.56
20,47.19
40,46.19
30,45.01
50,46.30
10,50.56
20,41.78
30,40.16
40,43.12
50,48.38
10,40.24
20,39.10
30,39.54
40,41.17
50,45.98
10,43.49
20,43.47
30,39.24
40,44.54
50,49.69
10,42.96
20,41.04
30,44.26
40,48.51
50,42.00
10,46.34
30,39.57
20,36.37
40,41.52
50,48.46
