Date/Time, 2021-01-25_16:24
10,27.59
30,28.96
20,27.37
10,24.06
50,24.27
40,24.43
30,24.93
20,25.31
40,24.45
20,23.64
50,23.96
10,21.72
30,24.46
40,23.25
50,26.42
10,20.84
20,23.92
30,24.43
40,24.21
50,30.29
10,25.91
20,28.44
40,21.72
30,26.20
50,24.40
10,19.21
20,21.93
30,23.40
40,21.70
50,32.34
20,24.98
10,29.90
30,23.70
40,22.98
50,25.84
10,27.13
20,27.37
30,23.72
40,24.93
50,24.60
10,23.01
20,20.10
30,25.21
40,24.60
50,26.04
10,26.35
20,25.38
30,29.36
50,24.75
40,29.40
10,22.85
20,23.00
30,22.81
40,25.15
10,16.54
50,24.63
20,25.73
30,26.54
40,25.14
50,22.30
10,23.96
20,25.03
30,26.96
40,23.47
50,24.66
10,21.11
20,25.75
30,21.83
40,25.48
50,24.44
10,23.25
20,25.86
30,24.33
40,26.87
50,23.38
10,25.39
20,24.06
30,22.49
40,24.81
50,30.87
10,24.96
20,29.32
30,27.89
40,20.39
50,22.89
10,26.06
20,25.81
30,23.20
40,25.26
50,27.60
10,23.71
20,23.04
30,27.97
40,26.25
50,25.03
10,25.13
20,21.79
30,24.30
40,22.02
50,25.28
10,19.43
20,16.46
30,23.63
40,27.98
50,24.11
10,21.88
20,19.32
30,24.37
40,28.92
50,26.10
10,25.16
20,24.59
30,24.70
40,24.97
50,22.53
10,22.52
20,23.90
30,25.27
40,25.60
50,24.67
10,21.56
20,16.66
30,23.10
40,24.65
50,32.20
10,23.06
20,18.93
30,23.97
40,23.31
50,24.38
10,21.08
20,20.01
30,16.35
40,24.41
50,24.32
10,23.03
20,24.56
30,23.42
40,26.34
50,29.22
10,23.57
20,14.77
30,23.50
40,26.00
50,23.58
10,21.31
20,22.87
30,24.64
40,24.12
50,32.08
10,26.80
30,22.46
20,24.06
40,22.37
50,26.33
10,19.13
20,25.21
40,28.29
30,23.11
50,24.96
10,27.13
20,23.73
30,24.27
40,23.12
50,25.12
10,19.68
20,20.39
30,29.23
40,25.87
50,21.72
10,22.11
20,24.23
30,21.78
40,29.06
50,23.89
10,21.37
20,30.67
40,24.97
30,24.87
50,25.17
20,25.80
10,26.48
30,24.82
40,36.26
50,27.40
10,22.67
30,24.28
20,29.10
40,30.23
50,28.27
10,26.74
20,21.58
30,24.63
40,22.93
50,24.07
10,23.00
20,25.73
30,25.40
40,21.92
50,21.36
10,26.01
20,22.32
30,17.36
40,31.44
50,24.92
10,25.27
20,23.59
30,21.94
40,26.97
50,23.50
10,18.48
20,26.63
30,24.50
40,25.20
50,23.43
10,18.70
20,25.41
30,23.86
40,28.39
50,24.77
10,21.67
20,29.11
30,23.91
40,26.61
50,24.14
10,21.82
20,25.26
30,21.80
40,26.28
50,23.71
10,26.46
20,28.46
30,23.57
40,24.69
50,25.19
10,24.13
20,23.75
30,20.99
40,23.33
50,25.87
10,24.68
20,22.64
30,23.41
40,31.95
50,25.18
10,24.95
20,24.66
30,23.79
40,21.30
50,23.79
10,26.55
20,22.99
40,24.47
30,23.38
50,26.22
10,25.81
20,14.74
30,26.05
