Date/Time, 2021-01-27_06:45
20,24.57
10,37.72
30,29.18
40,29.18
10,27.53
50,28.12
30,28.15
20,29.62
40,25.23
20,27.77
10,25.75
50,31.46
40,28.98
30,29.79
50,28.65
10,25.25
20,26.17
30,29.58
40,28.43
50,28.57
10,29.51
20,29.42
30,27.90
40,32.73
50,27.82
10,25.76
30,29.05
20,31.91
40,28.83
10,39.28
50,25.82
20,31.09
40,28.17
30,29.01
50,26.62
20,28.76
10,33.20
30,29.02
50,28.68
40,30.10
10,25.31
30,28.52
20,26.28
40,30.88
50,27.76
10,29.15
20,22.52
40,27.60
30,27.72
50,27.08
20,28.61
10,24.40
30,32.99
40,26.64
50,37.31
10,37.27
20,27.77
30,26.21
40,29.07
10,24.51
50,27.53
20,25.17
40,28.16
30,25.14
50,30.18
10,25.46
20,26.88
30,27.34
40,28.26
50,27.35
10,31.57
30,26.08
20,42.02
40,30.60
50,28.93
10,22.86
20,26.35
30,22.08
40,28.92
50,27.33
10,25.50
20,25.27
30,30.87
50,26.04
40,30.35
10,25.83
20,30.27
30,25.92
40,24.45
50,30.30
10,27.80
20,27.99
30,28.51
40,40.76
50,28.62
10,25.78
20,28.89
30,29.84
50,28.25
40,28.14
10,29.61
20,28.64
30,31.40
40,31.52
50,27.82
10,24.93
20,34.66
30,26.45
40,26.27
50,27.13
10,25.23
20,33.04
30,27.89
40,27.89
50,29.73
10,27.45
20,27.38
30,29.71
40,30.49
50,26.43
10,27.56
20,30.64
30,33.16
40,29.65
50,27.85
10,28.96
20,29.30
30,28.99
40,34.90
50,28.45
10,26.47
20,33.54
30,32.04
40,26.44
50,30.69
10,26.08
20,28.32
30,28.33
40,26.39
50,27.74
10,36.90
20,26.00
30,30.36
40,25.67
50,29.82
10,30.64
20,26.96
30,26.24
40,26.38
50,29.15
10,30.74
20,25.75
30,27.62
40,24.28
50,29.49
10,28.95
20,24.76
30,29.31
40,25.61
50,31.45
10,25.01
20,25.86
30,30.35
40,24.77
50,29.50
10,28.67
20,33.09
30,25.23
40,31.21
50,28.50
10,34.50
20,29.22
30,27.33
40,26.62
50,30.09
10,29.12
20,30.60
30,28.81
40,25.16
50,26.53
10,25.21
20,24.24
30,31.26
40,28.96
50,29.62
20,25.08
10,27.86
30,26.34
40,26.15
50,31.47
10,28.83
20,27.21
30,31.64
40,25.45
50,27.33
10,25.34
30,26.10
20,24.39
40,31.24
50,29.53
10,24.93
20,29.08
30,28.59
40,29.55
50,29.90
20,29.21
10,34.34
30,35.15
40,28.01
50,28.87
10,24.67
30,31.11
20,29.22
40,27.35
10,20.75
50,32.17
20,33.16
30,30.32
40,27.94
50,24.61
10,33.65
20,26.78
30,29.62
40,26.34
50,30.63
10,28.19
20,24.18
30,27.03
40,35.33
50,29.90
10,28.43
20,25.87
30,24.50
40,29.65
50,28.72
10,25.73
20,29.35
30,30.85
40,29.41
50,25.70
10,29.48
20,27.83
30,26.61
