Date/Time, 2021-01-27_05:15
20,26.96
10,41.25
30,33.48
40,34.11
50,32.81
10,32.79
30,32.77
20,35.31
40,28.64
50,35.75
20,31.52
10,32.76
40,32.89
30,37.74
50,33.32
10,28.81
30,34.44
20,30.68
40,37.73
50,36.04
10,37.18
20,33.74
30,32.49
40,36.44
50,34.33
10,31.58
20,36.59
30,32.88
40,32.96
50,38.42
10,41.30
20,35.46
30,34.08
40,34.28
50,33.59
10,37.73
20,31.24
30,32.65
40,34.44
10,27.60
50,32.78
20,33.51
30,32.90
40,36.41
50,34.72
10,34.28
20,26.60
30,31.33
40,32.41
50,31.88
10,27.43
20,32.74
30,42.19
40,33.62
50,42.52
10,42.28
20,34.21
30,30.25
40,37.22
50,32.63
10,27.48
20,28.52
30,31.05
40,32.45
50,34.57
10,32.33
20,37.26
30,31.69
40,32.62
50,32.22
10,36.89
20,53.27
30,30.62
40,34.43
50,35.59
10,26.65
20,32.03
30,27.02
40,39.49
50,36.44
10,27.71
20,31.43
30,36.59
40,35.29
50,30.19
10,28.96
20,35.75
30,30.87
40,31.71
50,34.81
10,34.94
20,32.64
30,35.73
40,45.16
50,35.03
10,30.82
20,35.04
30,33.98
40,36.43
50,34.46
10,34.74
20,31.17
30,34.90
40,38.03
50,31.08
10,28.25
20,39.17
30,30.76
40,30.99
50,34.60
10,28.95
20,43.14
30,34.11
40,33.19
50,34.28
10,29.40
20,30.61
30,35.83
40,36.32
50,31.74
10,30.41
20,34.02
30,37.47
40,33.38
50,32.19
10,32.22
20,33.57
30,35.09
40,42.49
50,30.97
10,29.63
20,45.69
30,35.03
40,30.73
50,34.89
10,29.54
20,34.06
30,34.04
40,30.24
50,32.52
10,38.99
20,28.82
30,35.08
40,31.35
50,33.78
10,33.85
20,31.99
30,30.38
40,30.95
50,33.92
10,40.62
20,28.84
30,32.06
40,27.17
50,35.94
10,31.48
20,30.81
30,33.61
40,34.93
50,38.36
10,27.06
20,32.01
30,34.81
40,33.10
50,38.43
10,32.37
20,36.86
30,29.69
40,37.14
50,33.28
10,38.80
20,32.59
30,30.33
40,35.84
50,34.90
10,29.76
20,33.71
30,34.44
40,31.34
50,32.62
10,31.21
20,27.04
30,36.58
40,31.82
50,35.84
10,30.53
20,28.32
30,33.29
40,30.34
50,35.77
10,33.51
20,32.51
30,43.86
40,35.26
50,31.25
10,29.16
20,27.93
30,29.47
40,34.95
50,40.03
10,31.96
20,33.07
30,37.51
40,39.60
50,35.27
10,37.02
20,31.75
30,39.53
40,34.61
50,35.23
10,27.04
20,32.92
30,36.21
40,31.64
50,38.23
10,27.81
20,38.77
30,35.43
40,32.21
50,28.16
10,37.24
20,30.17
30,34.50
40,31.01
10,31.51
50,35.12
20,26.31
30,33.99
40,40.90
50,34.39
10,31.38
20,31.62
30,34.51
40,36.07
50,36.22
10,29.74
20,34.27
30,35.92
40,33.61
50,31.32
10,31.91
20,31.86
30,33.70
40,32.29
50,41.29
10,32.25
20,30.41
30,32.52
40,34.72
50,36.45
10,40.50
30,41.31
20,34.13
40,34.49
10,25.29
50,34.64
20,33.76
40,34.33
30,31.46
50,38.67
10,27.17
20,31.50
30,32.92
40,35.63
50,35.04
10,33.64
20,33.34
30,31.23
40,32.51
50,33.94
10,32.40
20,33.66
30,31.29
40,35.19
10,27.42
50,31.84
20,38.30
30,34.04
40,37.62
50,33.70
20,37.69
10,26.66
30,37.06
50,32.66
40,33.61
10,26.20
20,34.40
30,36.10
40,35.32
10,34.76
50,30.85
20,33.73
30,33.02
40,39.88
50,36.87
20,32.88
10,32.22
30,34.90
40,31.03
50,32.04
