Date/Time, 2021-01-26_02:46
10,43.02
20,27.92
30,35.05
50,35.38
40,35.18
10,35.17
30,37.92
20,40.00
40,32.49
50,36.78
10,38.43
20,32.56
30,39.86
40,33.94
50,35.11
10,30.43
20,34.81
30,35.18
40,40.32
50,40.62
10,39.61
20,36.13
30,33.20
40,41.18
50,36.89
10,34.59
20,37.60
30,33.30
50,41.02
40,35.55
10,41.77
20,37.70
30,36.19
40,36.18
50,39.54
10,40.76
20,35.18
40,35.83
30,33.84
50,33.98
10,29.91
20,36.69
30,34.11
40,38.29
50,38.02
10,35.20
20,29.39
30,33.95
40,36.24
50,35.41
10,31.59
20,33.64
30,46.34
40,35.42
50,43.93
20,37.29
10,42.97
40,39.34
30,31.77
50,36.97
10,28.30
20,30.02
30,34.60
50,36.13
40,33.52
10,33.66
20,40.41
30,33.02
40,33.96
50,33.34
10,38.79
20,55.41
30,32.20
40,35.34
50,40.78
10,28.61
20,36.01
30,29.32
50,38.09
40,42.36
10,28.34
30,38.25
20,33.54
40,36.17
10,34.86
50,32.20
20,40.24
40,34.03
30,32.22
50,35.66
10,36.66
20,35.38
30,40.92
40,46.80
50,38.71
10,33.35
20,38.99
30,35.50
40,39.90
50,35.89
10,37.21
20,33.59
30,35.70
40,39.40
50,32.89
10,29.36
20,40.91
30,32.53
40,32.37
50,37.22
10,29.73
20,44.68
30,35.69
40,36.24
50,35.84
10,30.33
20,34.78
30,42.15
40,38.09
50,33.98
10,31.22
20,34.62
30,38.65
40,35.90
50,33.06
10,33.07
20,33.57
30,35.85
40,44.66
50,32.90
20,47.33
10,30.57
30,36.55
50,35.91
40,33.24
10,30.45
30,35.93
20,34.99
40,34.97
50,35.93
10,39.56
20,29.79
40,33.76
30,35.85
10,35.06
50,35.41
20,36.07
30,32.82
40,32.65
50,35.06
10,41.74
20,30.26
30,34.76
40,30.86
50,37.32
10,33.26
30,35.66
20,33.01
40,38.33
10,29.64
50,40.10
20,34.20
30,36.39
40,38.24
50,43.00
10,33.83
20,39.48
30,30.83
50,34.94
40,38.32
10,39.48
30,31.45
20,35.29
40,40.56
50,36.35
10,30.08
20,34.35
30,37.93
40,36.72
50,36.02
10,36.25
20,27.66
30,37.77
40,32.68
50,40.23
10,31.41
20,29.61
30,34.75
40,35.33
50,37.36
10,34.79
20,34.79
40,40.68
30,45.73
50,32.54
20,29.37
10,30.43
30,30.64
40,37.06
50,41.92
10,35.25
20,34.09
30,38.88
40,42.41
50,39.56
10,38.21
20,32.28
30,40.41
40,36.14
50,37.27
10,28.00
20,33.71
30,38.43
40,32.67
50,40.25
10,31.31
20,41.05
30,36.35
40,33.15
50,30.92
10,38.77
20,35.51
30,36.26
40,32.90
50,36.21
10,32.92
20,26.95
30,39.64
40,42.87
50,37.26
10,32.95
20,33.93
30,37.44
40,39.54
50,38.15
10,31.86
20,35.66
30,41.12
40,35.93
50,35.48
10,33.06
20,36.12
30,35.68
40,33.25
50,42.93
10,34.14
20,32.65
30,35.74
40,39.03
50,40.99
10,40.38
20,35.76
30,43.04
40,35.14
50,39.01
10,27.38
20,34.75
30,32.08
40,36.19
50,43.51
10,28.13
20,34.99
30,34.10
40,36.92
50,37.11
10,37.18
20,37.36
30,32.84
40,33.72
10,33.46
50,35.86
20,36.91
40,36.04
30,32.96
50,33.21
10,28.53
20,39.90
30,37.65
40,42.22
50,35.26
10,28.86
30,40.28
20,40.04
40,36.93
50,37.18
10,27.40
20,43.04
40,37.18
30,38.19
50,31.69
10,35.90
20,36.56
30,35.97
40,42.19
50,39.34
10,39.45
20,34.01
30,36.20
40,32.15
10,40.73
50,34.69
20,30.45
30,35.85
40,44.26
50,36.13
10,35.03
20,33.04
30,38.82
40,30.78
50,34.06
10,32.35
20,36.59
30,36.77
40,36.34
50,38.74
10,36.26
20,35.32
30,37.18
50,40.56
40,31.47
10,40.29
20,28.23
30,32.52
40,34.45
50,39.27
10,40.80
20,33.69
40,31.37
30,38.21
50,35.54
10,32.93
20,36.15
30,31.91
40,38.31
50,40.07
10,36.84
20,35.87
30,35.94
40,36.79
50,32.40
10,36.04
20,33.53
30,38.86
40,39.94
50,34.56
10,39.70
20,31.17
30,31.91
40,33.28
50,37.09
10,32.76
20,36.94
30,36.83
40,36.57
50,37.17
10,48.28
20,39.32
30,38.49
40,40.97
50,32.77
10,35.41
20,28.09
30,35.49
40,36.97
50,33.54
10,32.03
20,36.95
30,33.47
40,41.50
50,35.44
10,31.80
20,32.74
30,40.46
40,37.65
50,33.59
10,34.54
20,33.08
30,44.12
40,41.28
50,34.02
10,33.29
20,34.97
30,39.35
40,35.60
50,35.05
10,38.26
20,36.37
30,36.17
40,43.23
50,45.79
10,37.94
20,33.07
30,38.50
40,35.20
50,37.95
10,47.76
20,29.41
30,28.42
40,33.96
50,42.25
10,33.07
20,32.22
30,40.88
40,39.45
50,34.66
10,32.60
20,36.71
30,36.14
40,33.71
50,36.67
10,35.17
20,35.37
30,35.35
40,33.25
50,35.27
10,39.18
20,36.25
30,37.64
40,36.66
50,34.34
10,36.18
20,36.73
30,38.53
40,32.53
50,33.57
10,41.19
20,34.98
30,32.00
40,33.09
50,45.49
10,33.28
20,32.66
30,33.64
40,36.21
50,33.20
10,32.88
20,38.48
30,31.66
40,31.39
50,39.08
10,37.60
20,37.39
30,37.13
40,36.45
50,33.75
10,31.58
20,34.35
30,39.53
40,35.36
50,37.69
10,35.68
20,43.27
30,36.58
40,35.06
50,35.50
10,32.20
20,38.13
30,34.98
40,35.80
50,31.97
10,36.37
20,33.24
30,39.58
40,34.75
50,32.92
10,46.83
20,29.20
30,32.24
40,36.48
50,33.00
10,44.81
20,34.77
30,40.27
40,37.94
50,37.36
10,30.07
20,35.37
30,34.59
40,34.76
50,42.28
10,24.78
20,39.80
30,34.45
40,38.37
50,42.64
10,35.87
20,33.07
30,37.55
40,40.00
50,35.29
10,37.10
20,36.30
30,30.40
40,33.44
50,37.10
10,36.93
20,35.82
30,33.02
40,33.92
50,34.52
