Date/Time, 2021-01-26_13:20
30,32.62
20,26.59
10,40.75
40,33.47
50,32.19
10,31.77
20,33.63
30,32.09
40,27.98
50,35.04
10,31.01
20,30.78
30,36.41
40,32.33
50,32.56
10,28.18
20,29.39
30,33.72
40,36.26
50,34.79
10,36.15
20,32.16
30,31.77
40,35.44
50,32.91
10,30.07
20,35.97
30,31.89
40,32.37
50,36.50
10,40.86
30,33.29
20,34.10
40,32.86
50,30.77
10,36.63
20,30.68
30,31.97
40,33.61
50,32.05
10,27.16
20,31.66
40,34.79
30,32.29
50,32.78
10,33.70
20,25.57
30,30.82
50,30.62
10,26.86
40,31.65
20,31.70
30,39.93
40,31.89
50,41.64
20,31.48
10,41.85
40,35.80
30,29.77
50,31.64
10,26.99
30,29.75
20,27.88
40,31.79
10,31.53
50,33.95
20,34.87
30,30.90
40,32.06
50,31.61
10,34.88
20,51.71
40,33.91
30,29.69
50,33.15
10,25.71
20,30.15
30,25.24
40,37.12
50,35.04
10,27.36
20,29.71
30,35.13
40,34.58
50,28.93
10,27.37
20,33.94
30,30.14
40,29.89
50,34.09
10,33.94
20,31.15
30,33.53
40,44.08
50,34.06
10,29.76
20,34.06
30,33.22
40,34.51
50,33.26
10,32.91
20,30.61
30,34.29
40,37.08
50,30.24
10,27.78
20,37.78
30,29.74
40,29.96
50,33.41
10,28.33
20,41.69
30,32.92
40,32.28
50,33.25
10,28.95
20,29.96
30,33.69
40,35.15
50,30.32
10,30.03
20,33.55
30,36.84
50,31.59
40,32.99
10,31.72
20,32.91
30,34.11
40,41.27
50,30.58
20,44.24
10,29.04
30,34.69
50,34.13
40,29.84
10,28.76
30,33.01
20,33.14
40,29.54
50,31.68
10,38.67
20,28.34
40,29.73
30,34.47
50,33.19
10,33.52
20,31.04
40,29.96
30,29.36
50,33.29
10,39.36
20,28.28
30,31.11
40,26.41
50,35.02
10,31.07
20,29.52
30,32.87
40,33.37
50,37.46
10,26.76
20,30.75
30,34.21
40,31.32
50,35.29
10,31.68
20,36.01
30,28.97
40,36.37
10,38.50
50,32.35
20,32.03
30,29.91
40,33.13
50,34.15
20,33.29
10,29.93
30,33.03
40,29.94
50,31.42
20,26.61
10,29.46
30,35.99
40,31.41
50,33.33
10,30.17
20,27.80
30,31.75
40,29.52
10,32.76
50,35.05
20,30.53
30,42.32
40,32.59
50,30.64
10,28.45
30,28.90
20,27.26
40,34.26
50,38.65
10,29.79
30,36.08
20,32.52
40,37.20
50,33.91
10,36.58
20,31.41
40,33.37
30,39.00
50,33.40
10,26.65
20,32.34
30,34.80
40,30.83
50,36.89
10,26.42
20,37.65
30,33.65
40,31.59
50,26.96
10,36.48
20,29.35
30,33.62
40,30.04
50,34.49
10,30.99
20,26.01
30,31.28
40,39.87
50,33.56
10,30.99
20,30.33
30,32.58
40,33.75
50,34.85
10,28.98
20,33.22
30,34.44
40,32.98
50,29.19
10,31.53
20,31.05
30,31.96
50,40.02
40,31.72
10,32.03
20,28.84
30,31.09
40,33.93
50,35.59
10,39.88
20,33.39
30,40.23
40,34.01
50,32.46
10,24.05
20,33.41
30,31.14
40,33.40
50,37.24
10,26.51
20,30.97
30,32.28
40,34.67
50,33.68
10,32.91
20,32.40
30,30.37
40,31.85
50,32.50
20,32.93
10,31.74
30,30.15
40,34.65
50,30.96
10,26.54
30,33.02
20,36.79
40,36.74
50,32.19
10,26.31
20,34.67
40,32.22
30,35.13
50,31.69
10,25.92
20,32.38
30,34.75
50,30.25
40,34.24
10,34.24
20,32.44
30,31.16
40,38.07
50,35.27
10,29.52
20,32.10
30,34.32
40,30.58
50,31.11
10,32.67
20,27.11
30,31.91
40,40.83
50,31.57
10,29.26
20,29.94
30,34.49
40,29.36
50,32.23
10,30.12
20,33.36
30,34.90
40,33.60
50,33.47
10,34.15
20,31.46
30,34.20
40,29.37
50,38.47
10,32.23
20,30.53
30,29.91
40,31.70
50,34.86
10,38.21
20,32.35
30,33.87
40,29.01
50,30.72
10,31.76
20,30.76
30,28.95
40,34.05
50,33.62
10,32.55
30,31.21
20,32.91
40,34.18
50,29.97
10,34.81
20,29.00
