Date/Time, 2021-01-26_14:30
20,21.84
30,25.34
10,30.26
40,25.04
50,24.26
10,23.81
40,22.23
20,25.99
30,24.25
10,21.82
20,24.08
50,27.35
50,23.98
40,25.00
30,23.83
10,22.53
20,22.75
30,24.69
40,22.83
50,24.43
10,25.44
30,24.04
20,23.03
40,27.94
10,22.52
50,23.64
20,25.35
40,24.83
30,25.52
50,22.71
10,35.61
20,25.81
30,23.61
40,24.29
50,22.59
10,30.17
30,25.08
20,25.32
40,25.61
50,24.70
10,22.26
20,23.08
30,24.79
40,25.44
50,23.66
10,24.86
20,21.14
30,23.60
40,23.44
50,23.68
10,22.00
20,23.42
30,24.68
40,23.05
50,29.47
10,27.13
20,23.79
30,22.83
40,24.93
50,23.57
10,21.95
20,22.01
30,21.57
40,24.49
50,25.24
10,21.80
20,23.08
30,23.23
40,24.60
50,22.77
10,26.77
20,33.11
30,22.46
40,25.58
50,24.60
20,22.88
10,21.51
30,18.92
40,24.76
50,21.89
10,22.57
30,23.60
20,22.32
40,25.22
10,23.55
50,22.91
20,25.78
40,21.75
30,23.56
50,24.71
10,23.81
20,23.63
30,24.46
50,23.06
40,33.70
10,23.90
30,26.63
20,23.50
40,24.57
10,26.11
50,23.77
20,25.47
30,26.66
40,23.66
50,24.59
10,22.30
20,27.35
30,23.43
40,23.25
50,23.83
10,22.66
20,26.62
30,23.33
40,23.62
50,25.42
10,24.80
20,23.63
30,24.93
40,24.49
50,23.28
10,23.81
20,26.78
30,29.03
40,24.14
50,24.09
10,25.00
20,25.06
30,24.21
40,23.86
50,24.84
10,22.89
20,27.96
30,27.01
40,23.05
50,25.52
10,23.33
20,23.93
30,24.40
40,23.37
50,23.91
10,33.00
20,22.93
30,26.06
40,22.49
50,25.56
10,25.98
20,22.73
30,23.37
40,23.18
50,23.84
10,26.50
20,22.51
30,24.22
40,21.55
50,22.94
10,25.49
20,22.44
30,24.95
40,21.79
50,24.41
10,22.13
20,22.87
30,25.62
40,21.76
50,24.70
10,24.02
20,27.61
30,22.61
40,26.17
50,24.14
10,24.87
20,25.65
30,23.79
40,22.99
50,26.07
10,24.90
20,26.37
30,24.49
40,22.46
50,22.35
10,21.93
20,21.80
30,23.57
40,24.82
50,25.64
10,24.97
20,22.47
30,22.24
40,22.80
50,25.88
10,23.97
20,23.41
30,24.42
40,21.70
50,24.02
10,22.26
20,21.78
30,22.96
40,26.15
50,24.95
10,22.01
20,25.09
30,25.65
40,23.15
50,24.43
10,28.41
20,24.88
30,27.17
40,23.42
50,23.75
10,21.73
20,25.24
30,26.20
40,23.56
50,24.61
10,20.22
20,27.62
30,23.78
40,24.37
50,22.09
10,29.38
20,23.25
30,25.70
40,22.76
10,24.48
50,25.83
20,21.49
40,29.74
30,23.35
50,25.28
10,24.88
20,22.29
30,21.34
40,25.00
50,24.04
10,22.75
20,24.55
30,24.85
40,25.27
50,22.15
10,24.70
20,24.38
30,22.07
40,24.42
50,25.08
10,27.91
20,23.64
30,22.67
40,25.25
50,28.25
10,26.61
20,25.14
30,28.50
40,26.65
50,23.02
10,20.70
20,27.34
30,25.47
40,24.08
50,25.69
10,21.40
20,24.79
30,24.66
40,25.64
50,24.25
10,24.03
30,22.70
20,26.58
40,23.52
50,22.81
10,24.22
20,24.30
40,26.43
30,21.00
50,23.83
10,21.65
20,21.21
30,24.90
40,26.54
50,23.72
10,21.82
20,26.86
30,23.48
40,24.32
10,21.59
50,23.70
20,23.13
30,24.71
40,25.15
50,23.28
10,26.97
20,23.18
30,22.95
40,28.51
50,23.04
10,23.89
20,23.18
30,25.63
40,23.84
50,23.35
10,26.83
30,24.91
20,21.40
40,26.31
50,24.39
10,21.67
20,22.66
30,25.38
40,23.41
50,24.54
10,23.04
20,23.55
30,27.41
40,24.33
50,24.48
10,29.00
20,24.78
30,23.12
40,23.51
50,25.44
10,25.17
20,24.88
30,22.97
